question,similar question,expected tag,predicted tag,time taken
"বাতিলের পরে নতুন আবেদন দিলে কি আগের পেমেন্ট ট্রান্সফার হয়, নাকি নতুন পেমেন্ট করতে হবে?",নতুন করে আবেদন করতে গেলে বাতিল হওয়ার পর ফি দিতে হবে কি?,card_correction_request_failed_query_regarding_repayment_fees,correction_application_rejected_need_new_fee,0.7528722286224365
এনআইডি সংশোধন পুনঃআবেদনে কি প্রতি বারই নির্ধারিত টাকা জমা দেওয়ার নিয়ম?,এনআইডি তথ্য তাড়াতাড়ি সংশোধন করাতে কি বাড়তি টাকা দিতে হয়?,card_correction_request_failed_query_regarding_repayment_fees,instant_card_correction_fee,0.7671914100646973
ক্যানসেলড কারেকশন আবেদন রি-অ্যাপ্লাই করতে গেলে কি ফি আবার পে করতে হবে নাকি আগেরটা কভার করবে?,আগে ক্যানসেল হয়েছে; রি-অ্যাপ্লাই করলে কি ফি আবার দিতে হবে?,card_correction_request_failed_query_regarding_repayment_fees,correction_application_rejected_need_new_fee,0.7953314781188965
কার্ডের চিপ কাজ করছে না; প্রতিস্থাপনের প্রক্রিয়া কী?,স্মার্ট কার্ডের চিপ কাজ না করলে করণীয় কি?,card_damaged_how_to_get_new_card,smart_card_signature_visibility_chip,0.6927156448364258
"পুরনো এনআইডির লেখা মুছে গেছে, ডুপ্লিকেট কার্ড পাওয়ার নিয়ম কী?",পুরানো কার্ডের কোনো রেকর্ড নেই—ডুপ্লিকেট পেতে কী কী ধাপ?,card_damaged_how_to_get_new_card,reissue_no_nid_info_how_to_apply,0.7431976795196533
নষ্ট এনআইডি কার্ডের ডুপ্লিকেট চাই—কোন কাগজ লাগবে ও কীভাবে করবো?,এনআইডির কোনো কাগজ দেখাতে পারছি না—ডুপ্লিকেট কিভাবে হবে?,card_damaged_how_to_get_new_card,reissue_no_nid_info_how_to_apply,0.7898836135864258
এনআইডির তথ্য আপডেট করার জন্য কোথায় অনলাইনে আবেদন করা যায়?,অনলাইনে এনআইডি তথ্য আপডেটের জন্য কোথায় আবেদন করব?,card_information_correction,how_to_apply_for_correction_in_online_portal,0.706444501876831
পরিচয়পত্রের ভুল তথ্য বদলাতে সরকারি কোন পোর্টালে যেতে হবে?,NID correction করার জন্য সরকারের কোন পোর্টালে ঢুকতে হবে?,card_information_correction,online_card_correction,0.7369039058685303
জাতীয় আইডির রেকর্ড সংশোধনের জন্য কোন কোন দলিল আপলোড করে কোথায় সাবমিট করতে হয়?,রেজিস্ট্রেশনের কাগজপত্র কোথায় সাবমিট করতে হয়?,card_information_correction,new_voter_registered_where_To_submit_the_downloaded_form,0.7615282535552979
পরিচয়পত্রের তথ্য সংশোধনের আবেদন কি শুধুই অনলাইনে? লিংকটা কী?,জাতীয় পরিচয়পত্র সংশোধনের অনলাইন লিংক কোথায় পাব?,card_information_correction,online_card_correction,0.7212882041931152
জাতীয় পরিচয়পত্রে তথ্য মেলেনি; সংশোধনের জন্য কাকে বা কোথায় যোগাযোগ করব?,এনআইডির ভুল তথ্য সংশোধনে কার কাছে যোগাযোগ করব?,card_information_correction,nid_information_misentry_correction_procedure,0.7550251483917236
NID-র তথ্য এডিট করতে সরকারি সাইট কোনটি এবং কীভাবে প্রমাণপত্র দিতে হয়?,অনলাইনে NID এডিটিংয়ের জন্য অফিসিয়াল সাইট কোনটি?,card_information_correction,online_card_correction,0.7218708992004395
এনআইডি কার্ডে ভুল থাকলে ঠিক করার সঠিক ওয়েব পোর্টাল কোনটি?,এনআইডি কার্ডে ভুল থাকলে কোন ওয়েব পোর্টালে আবেদন করব?,card_information_correction,online_card_correction,0.7076215744018555
NID করেকশন করতে হলে কীভাবে রিকোয়েস্ট সাবমিট করব এবং কোথায় দলিল আপলোড দেব?,এনআইডি পোর্টালে সাবমিট করা রিকোয়েস্ট কীভাবে ড্রপ করা যায়—কোনো উপায় আছে?,card_information_correction,correction_application_portal_cancellation_impossible,0.7802770137786865
কার্ডটি নষ্ট হওয়ায় বদলাতে চাই—ফি কি আবশ্যক?,ক্ষতিগ্রস্ত কার্ডকে বদলিয়ে নতুন কার্ড নিতে কী করতে হয়?,card_lost_and_damaged_cost,card_damaged_how_to_get_new_card,0.7506659030914307
"কার্ড নষ্ট হয়ে গেছে, নতুন করে ইস্যু করাতে কত টাকা লাগতে পারে?","এনআইডি কার্ড হারিয়ে গেছে এবং নষ্টও হয়েছে, নতুন কার্ড পেতে কি টাকা লাগবে?",card_lost_new_card_fee,card_lost_and_damaged_cost,0.7195899486541748
"জাতীয় আইডির সব ডকুমেন্ট হারিয়েছি, নম্বর খুঁজে পাচ্ছি না—ডুপ্লিকেট কার্ড কীভাবে পাব?",জাতীয় আইডি হারিয়ে ফেলে নম্বর ও কপি দুটোই নেই; ডুপ্লিকেট কার্ড পাওয়ার উপায় কী?,card_lost_no_info_how_to_get_new,reissue_no_nid_info_how_to_apply,0.7307732105255127
"হারানো এনআইডির কোনো ট্র্যাক নাই, নম্বরও ভুলে গেছি—এখন কীভাবে রিপ্রিন্ট করব?",হারানো এনআইডির কোনো নম্বর জানি না—পুনরায় ইস্যু কিভাবে পাব?,card_lost_no_info_how_to_get_new,reissue_no_nid_info_how_to_apply,0.7786064147949219
কার্ড হারিয়ে ফেলার পর রেকর্ড বা নম্বর না থাকলে পুনরায় ইস্যু করার নিয়ম কী?,নম্বর স্মরণে নেই—হারানো এনআইডি পুনঃইস্যু করার নিয়ম কী?,card_lost_no_info_how_to_get_new,reissue_no_nid_info_how_to_apply,0.7476413249969482
"স্মার্ট এনআইডি হারিয়েছি, কোনো রেফারেন্স নেই—রি-ইস্যু আবেদনের সঠিক উপায় কী?",এনআইডি ও নম্বর দুইই হারিয়েছি—রি-ইস্যু আবেদনের পদ্ধতি বলবেন?,card_lost_no_info_how_to_get_new,reissue_no_nid_info_how_to_apply,0.7652807235717773
পুনঃপ্রদান বা ডুপ্লিকেট ইস্যুর খরচ কত পড়বে?,ভোটার আইডির ডুপ্লিকেট পেতে খরচ কত হতে পারে?,card_reissue_fees,card_lost_new_card_fee,0.7714128494262695
রি-ইস্যুর জন্য কত টাকা গুনতে হবে (সাধারণ ও জরুরি দুটোরই)?,রিইস্যু কার্ডের জন্য সাধারণ ও জরুরি চার্জ কতো?,card_reissue_fees,migration_application_fee_amount,0.7737393379211426
জরুরি ও সাধারণ রি-ইস্যুর ফি কত পার্থক্য?,"কার্ড রিইস্যুর সাধারণ ফি কত, জরুরি ফি কত?",card_reissue_fees,migration_application_fee_amount,0.7353284358978271
রি-ইস্যুর জন্য ট্রেজারি চালানে কত জমা দিতে হয়?,রিইস্যুর আবেদন করলে কত টাকা পরিশোধ করতে হবে?,card_reissue_fees,migration_application_fee_amount,0.7452006340026855
ইসি সেবায় কন্টাক্ট নম্বর আপডেট করতে কি কোনো অপারেটর অ্যাটেস্টেশন প্রয়োজন?,জাতীয় পরিচয়পত্রে একটি কন্ট্যাক্ট নম্বর রাখার অনুরোধটি কি গ্রহণ করবেন?,cell_phone_number_correct_or_add_document_new,disability_no_fingerprints_registration,0.7612698078155518
"কৃতজ্ঞতা রইল, বিদায় নিচ্ছি।",কৃতজ্ঞতা প্রকাশ করে বিদায় নিচ্ছি।,closing_statement,goodbye,0.6926803588867188
"আল্লাহর হেফাজতে থাকবেন, আবার দেখা হবে।","পরে দেখা হবে ইনশাআল্লাহ, বিদায়।",closing_statement,goodbye,0.6604745388031006
"পরেরবার কথা হবে ইনশাআল্লাহ, খোদা হাফেজ।",পরে আবার কথা হবে ইনশাআল্লাহ,closing_statement,goodbye,0.7350504398345947
"কথোপকথন এখানেই শেষ করছি, শুভ সন্ধ্যা।",এই মুহূর্তে কথোপকথন শেষ করছি।,closing_statement,goodbye,0.6567740440368652
"আর কিছু নেই, তাহলে চললাম।",এখন আর কিছু দরকার নেই,closing_statement,request_for_feedback_or_suggestions,0.62139892578125
"আলোচনাটি শেষ করলাম, সদয় থাকবেন।","ঠিক আছে, আলোচনার এখানেই ইতি।",closing_statement,request_for_feedback_or_suggestions,0.6981375217437744
আমার NID সংশোধন আবেদনের বর্তমান প্রগতি জানতে পারি কি?,আমার এনআইডি সংশোধনের আবেদনটির অগ্রগতি জানতে চাই।,correction_application_current_status,correction_application_status,0.6946444511413574
তথ্য সংশোধনের আবেদন করেছি; স্টেটাস কিভাবে চেক করবো?,এনআইডি সংশোধনের স্ট্যাটাস চেক করার উপায় কি আছে?,correction_application_current_status,correction_application_status,0.7472476959228516
জাতীয় পরিচয়পত্রের ভুল সংশোধনের ফলো-আপ জানতে চাই—এগোচ্ছে কি?,ভুল সংশোধনের ফলোআপ দরকার; এখন কী অবস্থায়?,correction_application_current_status,correction_application_status,0.718928337097168
পরিবর্তনের আবেদনে কোনো আপডেট নেই; এখন কী পদক্ষেপ নেব?,"ছবি পরিবর্তনের আবেদনকেন্দ্রে জমা, তারপরও কোনো আপডেট নেই—কার কাছে যাব?",correction_application_current_status,photo_signature_change_application_not_approved,0.6884698867797852
"এনআইডি ডেটা আপডেটের আবেদন করেছি, কিন্তু নতুন খবর পাচ্ছি না—কি করবো?","ঠিকানা আপডেটের রসিদ হাতে আছে, তারপরও কোনো খবর নেই—এখন কী করব?",correction_application_current_status,migration_post_office_code_change,0.7349545955657959
আবেদনটির হালনাগাদ অবস্থা কোথায় দেখবো?,আমার আবেদনটির অবস্থা কি দেখা যাবে এখন?,correction_application_current_status,correction_application_status,0.6576540470123291
"সংশোধনের রিকোয়েস্টের স্ট্যাটাস কিভাবে ট্র্যাক করব, একটু গাইড করবেন?",সংশোধনের আবেদনটির ট্র্যাকিং কীভাবে করব?,correction_application_current_status,correction_application_status,0.7292220592498779
আবেদন করেছি অনেকদিন; কোনো ইনফো পাচ্ছি না—এখন কী করা উচিত?,আবেদন করার বহুদিন পরও বার্তা নেই—কোথায় খোঁজ নেব?,correction_application_current_status,new_voter_no_messages_from_upzila_or_thana,0.748537540435791
আমার NID কারেকশনের স্টেটাস জানতে কোথায় যোগাযোগ করবো?,আমি কার্ডের স্ট্যাটাস জানতে চাই—কোথায় যোগাযোগ করব?,correction_application_current_status,not_getting_smart_card_though_newer_voter_getting,0.7200453281402588
আগের আবেদন নাকচ হয়েছে; এখন কি পুনঃআবেদনে ফি দ্বিতীয়বার প্রদান বাধ্যতামূলক?,আবেদন নাকচ হলে দ্বিতীয়বার আবেদনকালে ফি দিতে হবে কি?,correction_application_rejected_need_new_fee,card_correction_request_failed_query_regarding_repayment_fees,0.7818343639373779
সংশোধনী আবেদন প্রত্যাখ্যাত হলে রি-অ্যাপ্লাই করলে কি ফিস ফের জমা দিতে হবে?,সংশোধন আবেদন গ্রহণযোগ্য হয়নি; রি-অ্যাপ্লাই ফি কি দিতে হবে?,correction_application_rejected_need_new_fee,card_correction_request_failed_query_regarding_repayment_fees,0.7722268104553223
সংশোধন আবেদন বাতিল হয়ে গেছে; fresh application দিলে কি prescribed fee আবার দিতে হয়?,সংশোধন আবেদন বাতিল হওয়ার পর পুনরায় আবেদন করতে কি নতুন ফি দিতে হবে?,correction_application_rejected_need_new_fee,card_correction_request_failed_query_regarding_repayment_fees,0.7663674354553223
বাতিল হওয়া সংশোধনী আবেদনের পুনঃসাবমিশনে কি ব্যাংক চালান আবার করতে হবে?,বাতিল হওয়া সংশোধন আবেদনের জন্য পুনরায় টাকা জমা দিতে হবে কি?,correction_application_rejected_need_new_fee,card_correction_request_failed_query_regarding_repayment_fees,0.7658405303955078
বাতিলকৃত আবেদন পুনরায় সাবমিট করতে চাই; ফি কি দ্বিতীয়বার দিতে হবে?,খারিজ হওয়া আবেদন আবার সাবমিট করতে কি ফি নেবেন?,correction_application_rejected_need_new_fee,card_correction_request_failed_query_regarding_repayment_fees,0.7687668800354004
সংশোধন আবেদন বাতিলের পর fresh submission এ কি ফি পুনর্দান আবশ্যক?,সংশোধন আবেদন বাতিল হওয়ার পর পুনরায় আবেদন করতে কি নতুন ফি দিতে হবে?,correction_application_rejected_need_new_fee,card_correction_request_failed_query_regarding_repayment_fees,0.7601845264434814
জাতীয় পরিচয়পত্র সংশোধনী আবেদনের অবস্থা এখন কোথায় আছে?,এনআইডি ডিটেইলস সংশোধনের আবেদন এখন কোথায় আছে?,correction_application_status,correction_application_current_status,0.719923734664917
সংশোধন প্রক্রিয়া শুরু করেছি দুই সপ্তাহ আগে—ফলাফল কবে জানা যাবে?,তথ্য সংশোধনের সিদ্ধান্ত কবে পাব—কোন পর্যায়ে আছে বুঝবো কীভাবে?,correction_application_status,smart_card_ai_facial_recognition,0.7370710372924805
"কার্ডের ভুল সংশোধনের আবেদনটি কি প্রক্রিয়াধীন নাকি সম্পন্ন হয়েছে, দয়া করে জানাবেন?",এনআইডি কার্ডের ভুল ঠিক করার আবেদন কি এগোচ্ছে?,correction_application_status,correction_application_current_status,0.7350211143493652
এনআইডি তথ্য ঠিক করার আবেদনের আপডেট পাওয়া যাবে কখন?,এনআইডি তথ্য ঠিক করার আবেদন বর্তমান অবস্থা কী?,correction_application_status,correction_application_current_status,0.7148711681365967
জাতীয় পরিচয়পত্রের তথ্য সংশোধনের আবেদনের বর্তমান অবস্থা জানতে চাই?,এনআইডি সংশোধন প্রক্রিয়ার বর্তমান অবস্থা চান।,correction_application_status,correction_application_current_status,0.6949048042297363
"মাসখানেক আগে সংশোধন দিছিলাম, এখন অবস্থা কেমন?","আমি সংশোধন দিয়েছি, এখন কি অবস্থায় আছে?",correction_application_status,correction_application_current_status,0.726463794708252
জাতীয় পরিচয়পত্র সংশোধনের ফি পরিশোধের পর ব্যালান্স জিরো দেখায়; কোথায় যোগাযোগ করব?,জাতীয় পরিচয়পত্র সংশোধনের ফি পরিশোধের পর ব্যালান্স জিরো দেখায়; কোথায় যোগাযোগ করব,correction_fee_submitted_but_balance_zero,correction_wrong_nid_payment_no_refund,0.774641752243042
"দুঃখিত, প্রশ্নটা এখন মনে পড়ছে না।",আমি কি প্রশ্ন করেছিলাম ভুলে গেছি,delayed_question_prompt,request_for_clear_pronunciation,0.6880567073822021
কী জিজ্ঞেস করব ঠিক বুঝতে পারছি না।,আমি বুঝতে পারছি না—এখন কী করবো?,delayed_question_prompt,request_for_clear_pronunciation,0.6948981285095215
এখনও প্রশ্নটি গঠন করতে পারিনি।,এখনো রি-ইস্যু হয়নি?,delayed_question_prompt,out_of_the_box,0.640643835067749
"শুনতে পাচ্ছি, চালিয়ে যান।",আমি আবার শুনতে চাই,delayed_question_prompt,request_for_clear_pronunciation,0.6248085498809814
"ঠিক আছে, লিখে নিচ্ছি।","ঠিক আছে, আমি চললাম।",delayed_question_prompt,request_for_feedback_or_suggestions,0.679307222366333
শুধু কানেকশন পরীক্ষা করলাম।,চেক করছিলাম কাজ করে কিনা,delayed_question_prompt,warning_to_prank_caller,0.6996996402740479
একটু পরে বলি?,একটু আবার বলবেন?,delayed_question_prompt,request_for_clear_pronunciation,0.6122338771820068
আমার NID আবেদনে Match Found এসেছে—এক্ষেত্রে কোথায় যোগাযোগ করব?,Match Found—কোন ঠিকানায় যোগাযোগ করবো?,double_voter_registration_issue,match_found_new_voter_no_nid,0.667346715927124
"দ্বিতীয়বার বায়োমেট্রিক দিয়ে ভোটার হয়েছি, এখন অফিসিয়ালি কাকে জানাতে হবে?",অনিচ্ছাকৃতভাবে দ্বিতীয়বার ভোটার নিবন্ধন করায় আইডি লক—এখন কীভাবে বিষয়টি নিষ্পত্তি করবো?,double_voter_registration_issue,duplicate_nid_both_locked_resolution,0.7562265396118164
Match Found দেখাচ্ছে আমার তথ্য; সমাধানের জন্য কী পদক্ষেপ নেব?,ভোটার তথ্য যাচাই করতে গেলে Match Found—কোন সমাধান প্রযোজ্য?,double_voter_registration_issue,nid_match_found_verification_failed_how_to_solve,0.6983809471130371
বারবার রেজিস্ট্রেশনের কারণে NID-তে সমস্যা—এখন পদক্ষেপ কী হওয়া উচিত?,ডুপ্লিকেট রেকর্ডের কারণে NID ব্লক; সমাধানের জন্য কাকে উদ্দেশ্য করে আবেদন লিখতে হবে?,double_voter_registration_issue,duplicate_nid_both_locked_resolution,0.7646040916442871
আমার ভোটার এনরোলমেন্টে দ্বৈততা পাওয়া গেছে; অফিশিয়ালি কী করতে হবে?,দ্বৈত ভোটার হওয়ায় এনআইডি বন্ধ—এই অবস্থা থেকে উত্তরণের জন্য কী করতে হবে?,double_voter_registration_issue,duplicate_nid_both_locked_resolution,0.7765603065490723
ফেল থাকা অবস্থায় পাস দেখানো হয়েছে; সেই ভুলটা এখন কী প্রক্রিয়ায় ঠিক করা যায়?,লগইনে pass ভুল দেখালে কিভাবে ঠিক করবো?,educational_qualification_correction,wrong_password_in_registration,0.7231042385101318
একবার লক হওয়ার পর কতক্ষণে প্রোফাইল স্বয়ংক্রিয়ভাবে খুলে যাওয়ার কথা?,আমার অ্যাকাউন্ট সাময়িকভাবে লক—কতক্ষণ পর এটা নিজেই খুলবে?,eight_hours_time_up,account_locked_retrials,0.7554605007171631
অনলাইন পোর্টালে ইউজার আইডি লকড থেকে যাচ্ছে—কখন ঠিক হবে?,এনআইডি ওয়েব পোর্টালে লক এসেছে—এই সমস্যার করণীয় কী?,eight_hours_time_up,account_locked,0.7462787628173828
"সার্ভিস পোর্টাল অ্যাকাউন্ট ব্লক, ওয়েটিং টাইম শেষ—কীভাবে রিস্টোর করব?",এনআইডি পোর্টালে অ্যাকাউন্ট ব্লকড; কীভাবে পুনঃসক্রিয় করবো?,eight_hours_time_up,account_locked,0.7443263530731201
লক টাইমআউট ওভার হওয়ার পরেও অ্যাক্সেস মিলছে না—এর সমাধান কিভাবে?,লক হওয়ার পরই বা কেন সঠিক তথ্যেও লগইন হচ্ছে না? সমাধান কী?,eight_hours_time_up,account_locked_retrials,0.7661418914794922
নিবন্ধন করতে গেলে লকড অ্যাকাউন্ট নোটিশ আসে; কবে অ্যাকাউন্ট সক্রিয় হবে?,লকড এনআইডি অ্যাকাউন্ট—কবে লগইন করা যাবে?,eight_hours_time_up,account_locked_retrials,0.7338039875030518
ওয়েবসাইটে এখনও লক স্ট্যাটাস দেখায়—এটা কত সময়ে ক্লিয়ার হবে?,"অনলাইনে এখনো লক দেখাচ্ছে, কখন ঠিক হবে?",eight_hours_time_up,account_locked_retrials,0.7497212886810303
"সার্ভার লক খুলতে আনুমানিক কত সময় ধরে অপেক্ষা করতে হয়, না কি কারো সাথে কথা বলতে হবে?",এনআইডি সিস্টেমে লক খুলতে কতটা সময় দিতে হয়?,eight_hours_time_up,smart_card_chip_functionality_details,0.7699129581451416
"যাচাইকরণ ধাপ শেষ হওয়ার পরও যদি Next দেখা না যায়, তখন কী করা উচিত?",যাচাইতে Match Found হলে পরবর্তী স্টেপ কী?,face_verification_no_next_option,double_voter_registration_issue,0.7569057941436768
সাধারণ সময়সীমার বাইরে দ্রুত নিবন্ধনের কোনো সুযোগ কি প্রদান করা হয়?,সাধারণ সময়সীমার বাইরে দ্রুত নিবন্ধনের কোনো সুযোগ কি প্রদান করা হয়,faster_voter_registration,document_submission_photo_sms_timing,0.6967451572418213
ফিঙ্গারপ্রিন্ট রিভিউ হচ্ছে বলে অনেকদিন ধরে ঝুলে আছে; কার সাথে যোগাযোগ করা উচিত?,ফিঙ্গারপ্রিন্ট আপডেটে বিলম্ব হলে কাকে যোগাযোগ করতে হয়?,finderprint_adjudication_pending,disability_no_eyes_registration_procedure,0.775521993637085
"বায়োমেট্রিক সংশোধনের আবেদন করেছি, কিন্তু কাজটাই আটকে আছে—সমাধান কীভাবে পাব?","বায়োমেট্রিক আপডেট করানোর পরও কোনো সেবা পাচ্ছি না, প্রসেসিং এত সময় কেন নিচ্ছে? এখন আমার করণীয় কী?",finderprint_adjudication_pending,profession_government_to_housewife_documents,0.7568478584289551
সিম রেজিস্ট্রেশনে ফিঙ্গারপ্রিন্ট ম্যাচ না করলে কোথায় যোগাযোগ করব?,সিম রেজিস্ট্রেশনে ফিঙ্গারপ্রিন্ট কাজ করছে না—কার কাছে যাওয়া উচিত?,fingerprint_error_info_not_found,address_field_not_showing,0.7200376987457275
"সিম কিনতে বায়োমেট্রিক যাচাই আটকে যাচ্ছে, কী করতে হবে?",ব্যাংকিং কাজে বায়োমেট্রিক যাচাই না হওয়ায় আটকে গেছে—এখন কী করতে হবে?,fingerprint_error_info_not_found,address_field_not_showing,0.7579793930053711
"বায়োমেট্রিক রিডারে আমার আঙুলের ছাপ ওঠে না, কীভাবে ঠিক করবো?",বায়োমেট্রিক যাচাইয়ে আঙুলের ছাপ না মেললে অফিসিয়ালি কীভাবে ফিক্স করবো?,fingerprint_error_info_not_found,address_field_not_showing,0.7654695510864258
"ফিঙ্গারপ্রিন্ট দিয়ে ব্যাংক বা মোবাইল একাউন্ট ভেরিফাই হয় না, তখন কী করতে হয়?","ব্যাংকে ভেরিফাই হতে দিচ্ছে না, ফিঙ্গারপ্রিন্ট ইস্যু—কিভাবে রিজলভ করবো?",fingerprint_error_info_not_found,address_field_not_showing,0.76554274559021
সিম রিঅ্যাক্টিভেটে বায়োমেট্রিক না মিললে সমাধান কোথায় পাব?,সিম রেজিস্ট্রেশনের সময় বায়োমেট্রিক মিলে না—অফিসিয়াল সমাধান কোথায় পাওয়া যাবে?,fingerprint_error_info_not_found,address_field_not_showing,0.7385268211364746
ফিঙ্গারপ্রিন্টে সমস্যা থাকলে সরকারিভাবে কোন ধাপ অনুসরণ করব?,ফিঙ্গারপ্রিন্ট সমস্যা নিয়ে কার কাছে যাব?,fingerprint_error_info_not_found,disability_no_hands_registration_procedure,0.7241191864013672
"ফিঙ্গারপ্রিন্ট নেওয়া যাচ্ছে না, বিকল্প হিসেবে কী করা যায়?","ফিঙ্গারপ্রিন্ট ধরছে না, অথচ জরুরি—কি করা দরকার?",fingerprint_error_info_not_found,disability_no_hands_registration_procedure,0.7092888355255127
"লন্ডন মিশনে এনরোলমেন্ট শেষ করেছি, পরের স্টেপটা কী জানাবেন?","আমি বিদেশি মিশনে জাতীয় পরিচয়পত্রের বায়োমেট্রিক করেছি, পরের ধাপ কী?",foreign_resident_action_after_biometrics_new,foreign_resident_consulate_info,0.7332890033721924
দূতাবাসে আঙুলের ছাপ ও আইরিস স্ক্যান দেওয়ার পর কী পদক্ষেপ নেব?,হারানো কার্ড পুনঃইস্যুতে কি আবার আঙুলের ছাপ ও আইরিস স্ক্যান দিতে হবে?,foreign_resident_action_after_biometrics_new,smart_card_chip_corrosion_issue,0.7751944065093994
বিদেশে অবস্থানরত আবেদনকারীদের ক্ষেত্রে অনুমোদন পরবর্তী এসএমএস বিলম্ব হলে কার সঙ্গে যোগাযোগ করতে হবে?,বিদেশে থাকা নাগরিকের আবেদন দ্রুত সম্পন্ন করতে কী অতিরিক্ত তথ্য দরকার?,foreign_resident_card_picture_done__inquery_done_no_msg_new,abroad_illegal_resident_nid,0.7830502986907959
"প্রবাসে নেওয়া আমার এনআইডি ফটো প্রসেস আটকে আছে, কারণ উপজেলা থেকে এনকোয়ারি আসেনি—এখন কী উপায়?",প্রবাসে তোলা ছবির ফাইল উপজেলা পাস করেছে; কিন্তু মেসেজ আসছে না—কি করা উচিত?,foreign_resident_card_picture_done_not_inquery_from_upzilla_new,foreign_resident_card_picture_done__inquery_done_no_msg_new,0.8440353870391846
আমি দেশে বাইরে থাকি—ভোটার আইডি করতে হলে অনলাইনে কী করব আর পরে কোথায় যেতে হবে?,অনলাইনে নতুন ভোটার এনরোল করতে কীভাবে এবং কোথায় যাবো?,foreign_resident_card_registration_process,online_new_voter_registration,0.7692327499389648
পৃথিবীর যেকোন দেশে থাকলে এনআইডি রেজিস্ট্রেশনের সাধারণ নিয়মটা কী?,এনআইডি সেবা ওয়েবসাইটে রেজিস্ট্রেশন করার সঠিক নিয়ম কী?,foreign_resident_card_registration_process,online_portal_registration,0.7423913478851318
যুক্তরাষ্ট্রে থাকলে বাংলাদেশি এনআইডি/ভোটার রেজিস্ট্রেশনের ব্যবস্থা আছে কি?,ইউএসএ-তে এনআইডির জন্য রেজিস্ট্রেশন সম্ভব কি?,foreign_resident_card_registration_query_country_limitation,dual_citizen_embassy_nid_process,0.7667827606201172
জাপান থেকে ভোটার নিবন্ধন করা যায় কি? কী অবস্থা?,জাপানে কি প্রবাসী ভোটার নিবন্ধন করা যায়?,foreign_resident_card_registration_query_country_limitation,dual_citizen_embassy_nid_process,0.6720256805419922
আমি বাহরাইনে আছি—এখানে কি প্রবাসী এনআইডি সেবা সক্রিয়?,"যে দেশে প্রবাসী হিসেবে আছি, সেখানে এনআইডি সুবিধা আছে কি?",foreign_resident_card_registration_query_country_limitation,dual_citizen_embassy_nid_process,0.8220987319946289
বিদেশের কোন দেশগুলোতে কনস্যুলেটের মাধ্যমে এনআইডি বিতরণ হচ্ছে?,বিদেশে এনআইডির জন্য কি কনস্যুলেটে যেতে হবে?,foreign_resident_card_registration_query_country_limitation,dual_citizen_embassy_nid_process,0.7542786598205566
ওমানে থাকলে ভোটার হওয়ার সুযোগ আছে নাকি এখনো চালু হয়নি?,ওমানে বাংলাদেশি নাগরিকদের ভোটার নিবন্ধন শুরু না হওয়ার পেছনে কী প্রতিবন্ধকতা?,foreign_resident_card_registration_query_country_limitation,abroad_smart_card_collection_return,0.6939141750335693
নিউ জিল্যান্ড থেকে এনআইডি করার অপশন আছে কি?,বিদেশে থাকলে নতুন এনআইডি নেওয়ার সুযোগ আছে কি?,foreign_resident_card_registration_query_country_limitation,dual_citizen_embassy_nid_process,0.7091526985168457
নরওয়েতে প্রবাসী ভোটার নিবন্ধন হচ্ছে কিনা বলবেন?,নরওয়েতে ভোটার নিবন্ধীকরণ কার্যক্রম এখনো শুরু হয়নি কেন?,foreign_resident_card_registration_query_country_limitation,abroad_smart_card_collection_return,0.6751949787139893
"কাতার, ইউএই ছাড়া আর কোথায় এনআইডি/ভোটার রেজিস্ট্রেশন চলছে?",আমি কাতারে আছি; এখান থেকে কীভাবে ভোটার তালিকায় নাম তুলব?,foreign_resident_card_registration_query_country_limitation,foreign_resident_consulate_info,0.7539007663726807
দূতাবাসে দেওয়া আমার ভোটার নিবন্ধন কেন ভ্যালিডেট না হয়ে বাতিল দেখাচ্ছে?,নতুন ভোটার হিসেবে আমার জাতীয় পরিচয়পত্র কেন বাতিল দেখাচ্ছে?,foreign_resident_card_registration_rejected,new_voter_but_card_rejected,0.7698557376861572
বিদেশে অবস্থানরত নাগরিক হিসেবে ভোটার নিবন্ধনের জন্য কোন কোন নথি লাগবে?,বিদেশে বসবাসরতদের ভোটার রেজিস্ট্রেশনে কোন কোন নথি লাগে?,foreign_resident_card_registration_required_documents,offline_application_method,0.7325913906097412
আমি দেশের বাইরে; ভোটার কার্ড ইস্যু করতে কী কাগজপত্র সঙ্গে নিতে হবে?,দেশের বাইরে থেকে ভোটার নিবন্ধনে কী কাগজপত্র সঙ্গে নিতে হবে?,foreign_resident_card_registration_required_documents,offline_application_method,0.7296762466430664
দেশের বাইরে থাকা বাংলাদেশিদের ভোটার নিবন্ধনে কী নথি সংযুক্ত করতে হয়?,বিদেশে ভোটার করতে আবেদন করলে কোন কোন নথি সংযুক্ত করতে হয়?,foreign_resident_card_registration_required_documents,offline_application_method,0.6935319900512695
প্রবাসী ভোটার হতে কী কী ডকুমেন্ট দেখাতে হয়?,প্রবাসী হয়ে ভোটার হতে চাই; কী কী নথি দিতে হবে?,foreign_resident_card_registration_required_documents,offline_application_method,0.6952977180480957
"প্রবাসবাসীদের জন্য ভোটার আইডি করাতে কী কী লাগবে, সংক্ষেপে জানাবেন?","প্রবাস থেকে ভোটার আইডি পেতে চাই, কী কী করণীয়?",foreign_resident_card_registration_required_documents,foreign_resident_card_registration_process,0.7711930274963379
