log_timestamp,log_level,id,total,question,similar_question,expected_tag,predicted_tag,tag_match,expected_answer,predicted_answer,answer_match_text,answer_match,probability,time_taken_s
2026-01-27 12:18:28,INFO,1056,8720,আবেদন দাখিলের পর হঠাৎ আরও কিছু সংশোধন প্রয়োজন দেখছি—কী করতে হবে?,"আবেদন প্রেরণের পরে যদি আরও সংশোধনের প্রয়োজন ধরা পড়ে, তখন কী করবো?",correction_applied_more_correction_needed,correction_applied_more_correction_needed,True,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9865918159484863,0.7508280277252197
2026-01-27 12:18:29,INFO,1057,8720,সংশোধনের আবেদন পাঠানোর পর দেখলাম কিছু তথ্য ঠিক হয়নি; এখন পদক্ষেপ কী?,"আমি সংশোধনের জন্য আবেদন করেছি, কিন্তু এখন আরো কিছু তথ্য ঠিক করা লাগবে, কি করতে হবে?",correction_applied_more_correction_needed,correction_applied_more_correction_needed,True,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9823412299156189,0.7293853759765625
2026-01-27 12:18:30,INFO,1058,8720,"ইতিমধ্যে সংশোধন আবেদন জমা দিয়েছি, পরে বুঝলাম বাড়তি সংশোধন দরকার; কী করতে হবে?","আমি আবেদন করেছি, পরে দেখছি বাড়তি সংশোধন প্রয়োজন—এখন কী করবো?",correction_applied_more_correction_needed,correction_applied_more_correction_needed,True,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9921183586120605,0.7510848045349121
2026-01-27 12:18:31,INFO,1059,8720,"সাবমিট করা সংশোধন আবেদনের পর যদি বাড়তি তথ্য পরিবর্তন করতে হয়, কীভাবে করব?",সাবমিটের পরে অতিরিক্ত তথ্য সংশোধনের জন্য কী করতে হবে?,correction_applied_more_correction_needed,correction_applied_more_correction_needed,True,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9854575991630554,0.7199432849884033
2026-01-27 12:18:32,INFO,1060,8720,আবেদন সাবমিটের পর অতিরিক্ত সংশোধনের প্রয়োজন দেখা দিলে কী করণীয়?,আবেদন সাবমিট করার পরে অতিরিক্ত সংশোধন করতে চাই—কীভাবে করা সম্ভব?,correction_applied_more_correction_needed,correction_applied_more_correction_needed,True,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।,আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9889053106307983,0.706165075302124
2026-01-27 12:18:33,INFO,1061,8720,এনআইডি তথ্য সংশোধনের ফি কীভাবে পরিশোধ করব?,আইডি কার্ডের তথ্য সংশোধনের ফি কীভাবে পরিশোধ করতে পারি?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9890596866607666,0.673820972442627
2026-01-27 12:18:34,INFO,1062,8720,এনআইডি কার্ড সংশোধনের জন্য ফি জমা দেওয়ার প্রক্রিয়া কী?,এনআইডি পরিবর্তন/সংশোধনের ফি জমা দেওয়ার প্রক্রিয়া কি?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9908409714698792,0.7636792659759521
2026-01-27 12:18:35,INFO,1063,8720,এনআইডি সংশোধনের ফি কোন মাধ্যমে দিতে হয়?,এনআইডি সংশোধনের জন্য কিভাবে ফি জমা দিতে হয়?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9910534620285034,0.7075703144073486
2026-01-27 12:18:35,INFO,1064,8720,এনআইডিতে ভুল সংশোধনের টাকা দেওয়ার নিয়ম কী?,এনআইডি কার্ডে ভুল সংশোধনে কত টাকা দিতে হবে?,correction_fee_payment,card_correction_fees,False,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","(১) কার্ডে প্রদর্শিত তথ্য ১ম বার সংশোধনের জন্য ২৩০ (ভ্যাটসহ) টাকা, ২য় বার সংশোধনের জন্য ৩৪৫ (ভ্যাটসহ), পরবর্তী প্রতিবারের সংশোধনের জন্য ৪৬০ (ভ্যাটসহ) টাকা
(২) কার্ডে অপ্রদর্শিত তথ্য সংশোধনের জন্য ১ম বার ১১৫ (ভ্যাটসহ) টাকা, ২য় বার সংশোধনের জন্য ২৩০ (ভ্যাটসহ) টাকা, পরবর্তী প্রতিবারের সংশোধনের জন্য ৩৪৫ (ভ্যাটসহ) টাকা
এনআইডি অনলাইন পোর্টালের মাধ্যমে আপনার নির্দিষ্ট আবেদনের ফী -এর পরিমাণ জানতে ভিজিট করুন services.nidw.gov.bd/nid-pub/fees",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.980305552482605,0.7017011642456055
2026-01-27 12:18:36,INFO,1065,8720,এনআইডি সংশোধনের আবেদন ফি কীভাবে পেমেন্ট করব?,এনআইডি আবেদন ফি বিকাশে কীভাবে পরিশোধ করব?,correction_fee_payment,bkash_mfs_payment_process,False,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।",মোবাইল ব্যাংকিংয়ের মাধ্যমে বিকাশের ক্ষেত্রে “পে বিল” অপশনে গিয়ে “এনআইডি সার্ভিস” অপশন থেকে এনআইডি ফি প্রদান করা যাবে।,আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.985542893409729,0.6574869155883789
2026-01-27 12:18:37,INFO,1066,8720,এনআইডি সংশোধনের ফি পরিশোধের উপায় কী কী?,আইডি সংশোধনের জন্য ফি পরিশোধ কীভাবে সম্পন্ন করব?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9875460863113403,0.6582674980163574
2026-01-27 12:18:38,INFO,1067,8720,এনআইডি ঠিক করার ফি কীভাবে দেওয়া যাবে?,এনআইডি তথ্য ঠিক করতে কী পরিমাণ ফি দিতে হবে?,correction_fee_payment,card_correction_fees,False,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","(১) কার্ডে প্রদর্শিত তথ্য ১ম বার সংশোধনের জন্য ২৩০ (ভ্যাটসহ) টাকা, ২য় বার সংশোধনের জন্য ৩৪৫ (ভ্যাটসহ), পরবর্তী প্রতিবারের সংশোধনের জন্য ৪৬০ (ভ্যাটসহ) টাকা
(২) কার্ডে অপ্রদর্শিত তথ্য সংশোধনের জন্য ১ম বার ১১৫ (ভ্যাটসহ) টাকা, ২য় বার সংশোধনের জন্য ২৩০ (ভ্যাটসহ) টাকা, পরবর্তী প্রতিবারের সংশোধনের জন্য ৩৪৫ (ভ্যাটসহ) টাকা
এনআইডি অনলাইন পোর্টালের মাধ্যমে আপনার নির্দিষ্ট আবেদনের ফী -এর পরিমাণ জানতে ভিজিট করুন services.nidw.gov.bd/nid-pub/fees",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9872616529464722,0.6846449375152588
2026-01-27 12:18:39,INFO,1068,8720,এনআইডি তথ্য সংশোধনের টাকা কোন পথে জমা দেব?,আইডি সংশোধনের টাকা কি উপায়ে জমা দিব?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9872134923934937,0.708765983581543
2026-01-27 12:18:40,INFO,1069,8720,এনআইডি সংশোধনের জন্য ফি দিতে কী করতে হবে?,এনআইডি সংশোধনের জন্য কিভাবে ফি জমা দিতে হয়?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9928866624832153,0.6727516651153564
2026-01-27 12:18:41,INFO,1070,8720,এনআইডি সংশোধনের ফি কি মোবাইল ব্যাংকিংয়ে দেওয়া যায়?,আইডি সংশোধনের ফি কি মোবাইল ও ইন্টারনেট ব্যাংকিংয়ে দেয়া যায়?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9891805052757263,0.7043404579162598
2026-01-27 12:18:42,INFO,1071,8720,"এনআইডি সংশোধনের ফি কি ব্যাংকে জমা দিতে হয়, নাকি মোবাইল ব্যাংকিংয়ে?","সংশোধন আবেদন ফি কি ব্যাংক ব্রাঞ্চে দেয়া যায়, নাকি মোবাইল ব্যাংকিংয়ে?",correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9826256632804871,0.7431867122650146
2026-01-27 12:18:43,INFO,1072,8720,এনআইডি সংশোধন ফি প্রদানের পদ্ধতি জানাবেন?,এনআইডি সংশোধন আবেদনের ফি প্রদানের পদ্ধতি কী?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9952700138092041,0.6902334690093994
2026-01-27 12:18:44,INFO,1073,8720,এনআইডি সংশোধনের জন্য ফি জমা দেওয়ার সময়ে কোন অপশন বাছাই করতে হবে?,সংশোধন আবেদনে ফি প্রদান করতে হলে কোন অপশন বেছে নিতে হয়?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9880155920982361,0.7551000118255615
2026-01-27 12:18:45,INFO,1074,8720,এনআইডি কার্ডের সংশোধন ফি অনলাইনে কিভাবে পরিশোধ করব?,এনআইডির সংশোধনী ফি অনলাইনে কিভাবে দেব?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9875141382217407,0.7199604511260986
2026-01-27 12:18:46,INFO,1075,8720,এনআইডি সংশোধনের ফি পেমেন্ট করার নিয়মাবলি কী?,এনআইডি সংশোধনের ফি জমা দেওয়ার নিয়ম কি?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9890174865722656,0.7204592227935791
2026-01-27 12:18:47,INFO,1076,8720,এনআইডি সংশোধনের ফি কিভাবে সাবমিট করতে হয়?,এনআইডি সংশোধনের পেমেন্ট কিভাবে অফিশিয়ালি সাবমিট করতে হয়?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9852358102798462,0.7134652137756348
2026-01-27 12:18:48,INFO,1077,8720,এনআইডি তথ্য সংশোধনের ফি প্রদানে কোন কোন মাধ্যম ব্যবহার করা যাবে?,আইডি কার্ড সংশোধনের ফি প্রদানের অনুমোদিত মাধ্যমগুলো কোনগুলো?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9811439514160156,0.736048698425293
2026-01-27 12:18:49,INFO,1078,8720,এনআইডি সংশোধনের আবেদন ফি কিসের মাধ্যমে পরিশোধ করা উচিত?,সংশোধন আবেদন ফি কিসের মাধ্যমে পেমেন্ট করা বাধ্যতামূলক?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9841993451118469,0.7575521469116211
2026-01-27 12:18:50,INFO,1079,8720,এনআইডি সংশোধনের ফি কি কাউন্টারে দেওয়া যায়? প্রক্রিয়াটা কী?,এনআইডি সংশোধনের জন্য কিভাবে ফি জমা দিতে হয়?,correction_fee_payment,correction_fee_payment,True,"অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) থেকে নির্ধারিত অপশন এর মাধ্যমে জমা দেওয়া যায়।","সংশোধনের জন্য অনুমোদিত মোবাইল ব্যাংকিং সেবা (বিকাশ, রকেট, ওকে ওয়ালেট, টি-ক্যাশ, উপায়, মিউচুয়াল ট্রাষ্ট ব্যাংক, ফাষ্ট সিকিউরিটি ইসলামী ব্যাংক, সাউথইষ্ট ব্যাংক, ব্যাংক অফ কমার্স) এর মাধ্যমে ফিস প্রদান করতে পারবেন।",আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?,False,0.9802187085151672,0.7045974731445312
