question,similar_question,expected_tag,predicted_tag,expected_answer,predicted_answer,probability,time_taken
তথ্য ভুল না হলেও কেন অ্যাকাউন্ট লক করা হলো?,ডিটেইল ঠিক তবু লগইন লকড সমাধান কী,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9919314980506897,0.05234265327453613
"যাচাইকৃত তথ্য দিয়েছিলাম, তবে ইউজার অ্যাকাউন্ট লক দেখাচ্ছে—কেন?",সবকিছু ঠিক থাকলেও একাউন্ট লক এর ব্যাখ্যা,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9791569709777832,0.062355756759643555
"সঠিক ডিটেইলস দিয়ে লগইন করেছি, তারপর কেন অ্যাকাউন্ট বন্ধ হয়ে গেল?",আমি ঠিক তথ্য দিয়েছি; তবু অ্যাকাউন্ট বন্ধ কেন,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9707887172698975,0.06389117240905762
তথ্য ঠিক থাকা অবস্থায়ও আমার অ্যাকাউন্ট কেন আটকে গেছে?,সবকিছু ঠিক থাকলেও একাউন্ট লক এর ব্যাখ্যা,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9784837961196899,0.055541038513183594
আমি তো তথ্য ঠিক দিয়েছি; অ্যাকাউন্ট লক হওয়ার পেছনের কারণ কী?,তথ্য সঠিক তবু একাউন্ট অ্যাক্সেস লক কেন,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9856265783309937,0.06429719924926758
ডাটা সঠিক নিশ্চিত করার পরও কেন অ্যাকাউন্ট লকড হলো?,সঠিক তথ্য প্রোভাইড করেও লকড কেন,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9904265999794006,0.055254459381103516
সবকিছু ঠিকভাবে পূরণ করার পর অ্যাকাউন্ট কেন লক দেখাচ্ছে?,ভেরিফাই করা ডাটা দিয়েও লক কেন এমনটা,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9805998206138611,0.05554080009460449
আমি কোনো ভুল তথ্য দিইনি; তবে অ্যাকাউন্ট কেন লক হয়ে আছে?,তথ্য সঠিক তবু একাউন্ট অ্যাক্সেস লক কেন,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9871153235435486,0.06356430053710938
সঠিক বিবরণ জমা দিয়েও অ্যাকাউন্ট লক—এটা কেন ঘটল?,সঠিক তথ্য প্রোভাইড করেও লকড কেন,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9825149774551392,0.06354331970214844
"ইনফো ঠিকঠাক ছিল, তবুও কেন প্রবেশাধিকার লক হলো?",সঠিক তথ্য সাপ্লাই করেও লকড মেসেজ কারণ কী,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9847614169120789,0.06379938125610352
"তথ্য সঠিক দিয়েছি, কিন্তু আমার অ্যাকাউন্ট হঠাৎ লক হয়ে গেল কেন?",তথ্য সঠিক তবু একাউন্ট অ্যাক্সেস লক কেন,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9927718043327332,0.0560150146484375
তথ্যের কোনো ভুল নেই; তাহলে অ্যাকাউন্ট লক হওয়ার কারণটা কী?,তথ্য ঠিক থাকলে একাউন্ট লক কেন হচ্ছে,information_correct_but_account_locked,information_correct_but_account_locked,"আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন।","আমরা আন্তরিকভাবে দুঃখিত, আপনার দেয়া তথ্যটি সঠিক নয়। সঠিক তথ্য দিয়ে পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9869989156723022,0.05650162696838379
এনআইডি সংশোধন দ্রুত করাতে কি কোনো অতিরিক্ত ফি দিতে হয়?,এনআইডি তথ্য দ্রুত সংশোধনে কি কোনো অতিরিক্ত ফি দিতে হয়,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.995573878288269,0.06419491767883301
জাতীয় পরিচয়পত্রের সংশোধন দ্রুত করার জন্য কি আলাদা চার্জ আছে?,জাতীয় পরিচয়পত্রের দ্রুত সংশোধনে কি আলাদা সার্ভিস চার্জ আছে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9930437207221985,0.06505179405212402
NID কারেকশন এক্সপ্রেস সার্ভিসের জন্য কোনো ফি নেওয়া হয় কি?,এনআইডি কারেকশনের জন্য এক্সপ্রেস ফি আছে নাকি,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9865099191665649,0.06384873390197754
এনআইডি কার্ডের ভুল সংশোধন ত্বরান্বিত করতে কি বিশেষ ফি আছে?,এনআইডি কার্ডের দ্রুত সংশোধনের জন্য কি কোনো আলাদা ফি রয়েছে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9873896837234497,0.06440424919128418
এনআইডি তথ্য সংশোধন ফাস্ট-ট্র্যাক করতে কি অতিরিক্ত টাকা লাগে?,এনআইডি তথ্য তাড়াতাড়ি সংশোধন করাতে কি বাড়তি টাকা দিতে হয়,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9885405898094177,0.06379890441894531
জাতীয় পরিচয়পত্র সংশোধন জরুরি ভিত্তিতে করলে কি ফি দিতে হবে?,জাতীয় পরিচয়পত্রের সংশোধন ইমারজেন্সি ভিত্তিতে করতে গেলে কি ফি দিতে হবে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9938328266143799,0.055919647216796875
এনআইডি সংশোধনে প্রায়োরিটি প্রসেসিংয়ের জন্য কি কোনো চার্জ আছে?,এনআইডি সংশোধনের প্রায়োরিটি প্রসেসিংয়ের জন্য কি আলাদা ফি আছে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9812615513801575,0.0645904541015625
এনআইডি কার্ড সংশোধন দ্রুত সম্পন্ন করার জন্য আলাদা ফি কি দিতে হয়?,এনআইডি কার্ড সংশোধন ত্বরান্বিত করতে কি আলাদা ফি দিতে হবে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9947172999382019,0.06713414192199707
NID সংশোধন তাৎক্ষণিকভাবে করতে কি কোনো অতিরিক্ত খরচ আছে?,এনআইডি সংশোধনের জন্য দ্রুত সেবায় কি বাড়তি খরচ আছে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9843981862068176,0.06396222114562988
এনআইডি ভুল সংশোধনে এক্সপ্রেস চার্জ আছে কি?,এনআইডি ভুল দ্রুত ঠিক করতে কি আলাদা চার্জ দিতে হয়,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9758452773094177,0.06298303604125977
জাতীয় পরিচয়পত্রের তথ্য সংশোধন অতি দ্রুত করতে কি ফি প্রযোজ্য?,জাতীয় পরিচয়পত্রের ত্বরিত সংশোধনে কি ফি প্রযোজ্য,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9879128336906433,0.06386995315551758
এনআইডি কার্ডের সংশোধনটা দ্রুত পেতে কি আলাদা টাকা দিতে হয়?,এনআইডি কার্ডের সংশোধন অতি দ্রুত করতে কি অতিরিক্ত টাকা দিতে হয়,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.994554877281189,0.06365132331848145
NID correction দ্রুত করার জন্য কি বিশেষ চার্জ দিতে হয়?,এনআইডি ভুল দ্রুত ঠিক করতে কি আলাদা চার্জ দিতে হয়,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9845737814903259,0.05564522743225098
এনআইডি সংশোধনের জন্য জরুরি সেবার কোনো ফি আছে কি?,এনআইডি সংশোধন দ্রুত করতে সরকারি কোনো জরুরি ফি আছে কি,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9901894330978394,0.06348538398742676
জাতীয় পরিচয়পত্র সংশোধন দ্রুত প্রক্রিয়ায় করতে অতিরিক্ত ফি লাগে কি?,জাতীয় পরিচয়পত্রের ত্বরা সংশোধনে কি কোনো অতিরিক্ত ফি থাকে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9899976253509521,0.05584144592285156
এনআইডি তথ্য সংশোধন দ্রুত সারাতে কি অতিরিক্ত চার্জ নেওয়া হয়?,এনআইডি তথ্য দ্রুততার সাথে সংশোধনে কি অতিরিক্ত চার্জ আছে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9894683957099915,0.06381702423095703
NID কার্ড সংশোধন শিগগির করার জন্য কি কোনো এক্সট্রা ফি আছে?,নিড কার্ড ফাস্টে সংশোধন করতে কি এক্সট্রা ফি দিতে হয়,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9899576902389526,0.06387209892272949
এনআইডি সংশোধন দ্রুত প্রক্রিয়াকরণে আলাদা ফি কি ধার্য আছে?,দ্রুত এনআইডি সংশোধনে কি আলাদা ফি ধার্য থাকে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9951891303062439,0.06432175636291504
জাতীয় পরিচয়পত্রের ভুল সংশোধন তাড়াতাড়ি করাতে কি ফাস্ট-ট্র্যাক ফি আছে?,জাতীয় পরিচয়পত্রের ভুল দ্রুততার সাথে সংশোধনে কি ফি দিতে হবে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9877880811691284,0.06539702415466309
এনআইডি কার্ডের সংশোধনে দ্রুত সেবার জন্য কোনো মূল্য বা ফি দিতে হয় কি?,এনআইডি কার্ড সংশোধনের জন্য দ্রুত সেবা পেতে কি ফি দিতে হবে,instant_card_correction_fee,instant_card_correction_fee,"আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই।","আন্তরিকভাবে দুঃখিত, এনআইডি সংশোধনের ক্ষেত্রে জরুরি কোন ফি নাই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9931779503822327,0.06477642059326172
পোস্টাল ভোট বিডি অ্যাপের নির্দেশনা অনুসরণ করতে গিয়ে কোন বিষয়গুলো মাথায় রাখা দরকার?,পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা অনুসরণ করার সময় কোন কোন বিষয় মাথায় রাখা উচিত,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9983816146850586,0.064849853515625
পোস্টাল ভোট বিডি অ্যাপ চালানোর সময় গাইডলাইন মানতে কী কী খেয়াল করতে হবে?,পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা অনুসরণ করার সময় কোন কোন বিষয় মাথায় রাখা উচিত,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9891982078552246,0.06452536582946777
পোস্টাল ভোট বিডি অ্যাপে ইনস্ট্রাকশন ফলো করার সময়ে কী মনে রাখা উচিত?,পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা অনুসরণ করার সময় কী মনে রাখতে হবে,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9925975799560547,0.10782337188720703
পোস্টাল ভোট বিডি অ্যাপের দিকনির্দেশ মেনে চলার সময় কোন বিষয়গুলো গুরুত্ব দেব?,পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা অনুসরণ করার সময় কোন কোন বিষয় মাথায় রাখা উচিত,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9885214567184448,0.06441521644592285
পোস্টাল ভোট বিডি অ্যাপে ধাপগুলো অনুসরণ করার সময় কী কী সতর্কতা রাখতে হবে?,পোস্টাল ভোট বিডি অ্যাপের ধাপে ধাপে নির্দেশনা মানার সময় কী সতর্ক থাকব,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9947149753570557,0.06443309783935547
পোস্টাল ভোট বিডি অ্যাপের গাইডলাইন অনুসারে কাজ করতে গেলে কী খেয়াল রাখা উচিত?,পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা অনুসরণ করার সময় কোন কোন বিষয় মাথায় রাখা উচিত,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9915311932563782,0.06467413902282715
পোস্টাল ভোট বিডি অ্যাপের নির্দেশনা মানার সময় কী বিষয়ে সাবধান থাকা দরকার?,পোস্টাল ভোট বিডি অ্যাপের ধাপে ধাপে নির্দেশনা মানার সময় কী সতর্ক থাকব,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9939345717430115,0.0643165111541748
পোস্টাল ভোট বিডি অ্যাপে স্টেপগুলো ফলো করতে গিয়ে কী কি মনে রাখতে হবে?,পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা অনুসরণ করার সময় কী মনে রাখতে হবে,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9846288561820984,0.0645756721496582
পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা মেনে কাজ করার সময় কোন জিনিসগুলো খেয়াল রাখব?,পোস্টাল ভোট বিডি অ্যাপে নির্দেশনা অনুসরণ করার সময় কোন কোন বিষয় মাথায় রাখা উচিত,instruction_following_tips,instruction_following_tips,"ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন।","ধীরে ধীরে এবং স্বাভাবিকভাবে নির্দেশনা অনুসরণ করুন, মোবাইল স্থির রাখুন, ফ্রেমের মধ্যে মুখ রাখুন, পর্যাপ্ত আলোকিত স্থানে থাকুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9912447929382324,0.06483006477355957
