question,similar question,expected tag,predicted tag,time taken
পিতামাতার কার্ড ছাড়া ভোটার হওয়া কি সম্ভব?,পিতার-মাতার এনআইডি ছাড়াই কি ভোটার হওয়া সম্ভব?,parent_no_card_failed_to_be_voter,parent_no_card_failed_to_be_voter,0.6831843852996826
পাসপোর্ট নম্বর সংশোধনের সময় কোন কোন কাগজ সত্যায়িত করে জমা দিতে হয়?,পাসপোর্টের নম্বর সংশোধন করতে কি কি কাগজপত্র জমা দিতে হবে?,passport_number_correct_or_add_document_new,passport_number_correct_or_add_document_new,0.7641053199768066
স্মার্ট আইডি পাওয়ার জন্য কি টাকা জমা দিতে হয়?,স্মার্ট এনআইডি পেতে কি কোনো টাকা জমা দিতে হয়?,smart_card_collection_fees,smart_card_collection_fees,0.7345919609069824
বিদেশ থেকে জমা দেয়া নিবন্ধনের কার্ড কবে পাওয়া সম্ভব?,বিদেশ থেকে করা ভোটার এনরোলের কার্ড কখন পাওয়া যাবে?,nrb_application_status,nrb_application_status,0.6993687152862549
নির্দিষ্ট দিনে না গেলে কি পরে সুযোগ থাকে?,আজ যেতে না পারলে কি পরের ব্যাচে সুযোগ থাকবে?,photo_sms_but_not_in_upzila_other_when,photo_sms_but_not_in_upzila_other_when,0.692284107208252
ভোটার এলাকা পরিবর্তনের পর রি-ইস্যুতে করণীয় কী?,ভোটার এলাকা পরিবর্তনের পর রিইস্যুর জন্য আমার করণীয় কী কী?,voter_migration_done_now_what_to_do_for_reissue,voter_migration_done_now_what_to_do_for_reissue,0.6908562183380127
স্মার্টকার্ড ফেটে গেছে—নতুন ইস্যুর জন্য কোন প্ল্যাটফর্মে আবেদন করব?,স্মার্টকার্ডে পাঞ্চ হয়ে গেছে—নতুন কার্ড নেওয়ার পথ কী?,card_damaged_how_to_get_new_card,card_damaged_how_to_get_new_card,0.7816526889801025
হাইকমিশনে ভোটার আইডির জন্য ডকুমেন্টস রিকোয়ারমেন্ট কী কী?,হাইকমিশনে ভোটার রেজিস্ট্রেশনের জন্য ডকুমেন্ট রিকোয়ারমেন্ট কী?,foreign_resident_card_registration_required_documents,foreign_resident_card_registration_required_documents,0.735191822052002
"আবেদন না করলে ফি কি পরবর্তী সময়ে ব্যবহার করা যায়, নাকি রিফান্ড?",আবেদন না করলে পরিশোধিত ফি কি রিফান্ড হয়?,card_correction_request_canceled_by_consumer_regarding_refund_fees,card_correction_request_failed_query_regarding_refund_fees,0.7128326892852783
অ্যাপল ডিভাইসে এনআইডি Wallet ইন্সটল কিভাবে করব?,"অ্যাপেল ডিভাইসে এনআইডি Wallet কীভাবে ইনস্টল করব, বিস্তারিত দিন।",nid_wallet_download_iphone,nid_wallet_download_iphone,0.7279448509216309
ফি পরিশোধে কত ডিজিটের আইডি নম্বর চাওয়া হয়?,ফি জমা করার জন্য কতো ডিজিটের নম্বর লাগবে?,card_correction_fees_payment_reference_nid_number_query,card_correction_fees_payment_reference_nid_number_query,0.6990151405334473
এনআইডি সংশোধনের আবেদন দিয়েছি; পরে আরও ভুল পেয়েছি—এখন কী করবেন?,এনআইডি সংশোধনের জন্য আবেদন করেছি; পরে বুঝেছি আরও ভুল আছে—এখন কী করণীয়?,correction_applied_more_correction_needed,correction_applied_more_correction_needed,0.7402029037475586
জাতীয় পরিচয়পত্রের তথ্য সংশোধনের জন্য অনলাইনে কীভাবে আবেদন করব?,অনলাইনে জাতীয় পরিচয়পত্র পরিবর্তন/সংশোধনের আবেদন কীভাবে করব?,card_information_correction,how_to_apply_for_correction_in_online_portal,0.7193481922149658
"১৭-সংখ্যার NID কাজ করে, ১০-সংখ্যার কেন করে না—পাসপোর্টে?","১০ ডিজিট NID কাজ করছে না, ১৭ ডিজিট কাজ করছে—পাসপোর্টে কেন এমন?",nid_digit_format_missmatch_in_passport,nid_digit_format_missmatch_in_passport,0.7667465209960938
"আমার পরিচয়পত্রে জন্মস্থান ভুল এসেছে, ঠিক করার জন্য কি কি ডকুমেন্টস লাগবে?",জন্মস্থানের ভুল তথ্য ঠিক করতে কী কী ডকুমেন্ট দরকার?,birthplace_correction_new,birthplace_correction_new,0.7327442169189453
দূতাবাসে প্রক্রিয়াধীন এনআইডি আবেদন Adjudication Pending—এখন কী করণীয়?,"দূতাবাসে করা এনআইডি আবেদন Adjudication Pending—এটা কি যাচাই প্রক্রিয়ায় আছে, কী করব?",foreign_resident_nid_adjudication_pending,foreign_resident_nid_adjudication_pending,0.7867245674133301
"আমি নতুন ভোটার, সাধারণ কার্ড পেয়েছি—চিপ কার্ডের জন্য কত সময়?",আমি নতুন ভোটার—চিপ কার্ডের জন্য আর কত সময় অপেক্ষা?,new_voter_got_normal_card_when_get_smart_card,new_voter_got_normal_card_when_get_smart_card,0.7361376285552979
প্রবাস থেকে ভোটার রেজিস্টার করলে কোন কাগজপত্র দরকার হয়?,প্রবাস থেকে ভোটার রেজিস্ট্রেশন ফাইল করতে কোন কোন কাগজ লাগবে?,foreign_resident_card_registration_required_documents,offline_application_method,0.7363941669464111
হাই কমিশনে জাতীয় পরিচয়পত্রের বায়োমেট্রিক দেয়ার পর কী হবে?,হাই কমিশনে এনআইডির বায়োমেট্রি করার পর কী হবে?,foreign_resident_action_after_biometrics_new,foreign_resident_action_after_biometrics_new,0.7550592422485352
দ্রুত নিবন্ধন করে ভোটার আইডি পাওয়া কি সম্ভব?,অতি দ্রুত ভোটার নিবন্ধন করা যাবে কি?,faster_voter_registration,faster_voter_registration,0.6774251461029053
নতুন ভোটার হিসেবে আমার আবেদন প্রত্যাখ্যাত—এখন কীভাবে এগোবো?,"আমি নতুন ভোটার হতে চেয়েছিলাম, আবেদন অগ্রাহ্য হয়েছে—এখন কী করবো?",new_voter_application_cancelled,new_voter_application_cancelled,0.7523963451385498
ফর্ম নম্বর থাকলেও অনলাইনে রেজিস্ট্রেশন হচ্ছে না; আমি কার্ড নিইনি—উপায় কী?,"ফর্ম নম্বর ঠিক আছে, তবু অনলাইনে রেজিস্ট্রেশন নেয় না; কার্ড নিয়েছি না—এক্ষেত্রে কী উপায়?",new_voter_card_not_taken_has_form_no_can_not_register_online,new_voter_card_not_taken_has_form_no_can_not_register_online,0.7765288352966309
থানা/উপজেলা অফিসের মেসেজ না এলে কী ব্যবস্থা নিতে হবে?,থানা নির্বাচন কার্যালয় থেকে কোনো বার্তা না পেলে কী করতে হয়?,new_voter_no_messages_from_upzila_or_thana,new_voter_no_messages_from_upzila_or_thana,0.7570028305053711
"অনলাইনে ঠিকানা সংশোধন করেছি, কনফার্মেশন পেয়েছি—এপ্রুভাল পেতে কত সময় লাগে?","ঠিকানা আপডেটের আবেদন করেছি, কনফার্মেশন পেয়েছি—এপ্রুভ হতে সাধারণত কত সময় লাগে?",address_change_sms_to_mobile_how_many_days_to_get_approved,address_change_sms_to_mobile_how_many_days_to_get_approved,0.7219316959381104
নতুন ঠিকানায় NID কার্ড অনলাইনে ডাউনলোডের কোনো ব্যবস্থা আছে?,নতুন ঠিকানায় এনআইডি কার্ড অনলাইনে কীভাবে ডাউনলোড করবো?,address_change_card_download_process,address_change_card_download_process,0.67978835105896
জাতীয় পরিচয়ে শিক্ষাগত তথ্য বাড়িয়ে দেওয়া হয়েছে—এটা কেমন করে ঠিক করা যায়?,জাতীয় পরিচয়ে পড়াশোনার তথ্য বাড়ানো হয়েছে—সেটা কমিয়ে সঠিক করার উপায়?,educational_qualification_correction,educational_qualification_correction,0.7412750720977783
খারিজ হওয়া এনআইডি আপডেট আবার সাবমিট করলে কি টাকা নেওয়া হবে?,খারিজ হওয়া আপডেট আবেদন আবার নিলে কি টাকা দিতে হবে?,card_correction_request_failed_query_regarding_repayment_fees,card_correction_request_failed_query_regarding_repayment_fees,0.7423648834228516
আপনি কি আমাকে শুনতে পাচ্ছেন?,আপনি কি আমাকে শুনছেন এখন?,greeting_and_request_for_question,delayed_question_prompt,0.6497423648834229
অনলাইনে আবেদন করার পর দরকারি নথির নাম বলবেন?,অনলাইন আবেদন পরবর্তী প্রয়োজনীয় নথি সম্পর্কে জানাবেন?,new_voter_apply_online_what_documents_needed,new_voter_apply_online_what_documents_needed,0.6902859210968018
হারানো এনআইডির নতুন কপি নিয়েছি; পুরনোটা পেয়ে গেলে কী করতে হবে?,"নতুন এনআইডি সংগ্রহ করেছি, এখন হারানো পুরনোটা পেয়ে গেলে কী করব?",new_card_got_old_card_found_what_to_do,new_card_got_old_card_found_what_to_do,0.7660908699035645
এনআইডি প্রথমবার তুলতে কি কোনো চার্জ আছে?,প্রথম এনআইডি তোলার জন্য নিবন্ধনে কি কোনো চার্জ আছে?,new_voter_fees,new_registration_fee_not_required,0.7145228385925293
"ফটো দেয়া আছে, তালিকায় উল্লেখ নেই—জাতীয় পরিচয়পত্র উত্তোলন কিভাবে?",ফটোসেশনের রশিদ নাই—নামও তালিকায় নেই—জাতীয় পরিচয়পত্র তোলার উপায়?,voter_slip_lost_how_to_get_new_card,voter_slip_lost_how_to_get_new_card,0.7439634799957275
৯ চাপলে কি অফিস টাইমের বাইরে কল ট্রান্সফার সম্ভব?,অফিস টাইমের বাইরে ৯ চাপলে কি কেউ হাতে নেবেন কলটি?,representative_contact_outside_business_hours,representative_contact_outside_business_hours,0.7201824188232422
আমার সংশোধন আবেদন প্রসেসিং স্টেজে আছে কি?,আমার সংশোধন আবেদনটি কি প্রসেসিংয়ে আছে?,correction_application_status,correction_application_current_status,0.6812453269958496
স্মার্ট জাতীয় পরিচয়পত্র সংগ্রহের জন্য কি টাকা লাগে?,স্মার্ট জাতীয় পরিচয়পত্রের জন্য কি জমা টাকা লাগে?,smart_card_collection_fees,smart_card_collection_fees,0.6961555480957031
আর কোনো সাহায্য প্রয়োজন নেই।,"আর কোনো সহায়তা লাগবে না, ধন্যবাদ।",request_for_feedback_or_suggestions,request_for_feedback_or_suggestions,0.6505386829376221
অনলাইনে এনআইডির তথ্য হালনাগাদ—কোন সাইটে?,এনআইডি তথ্য হালনাগাদ অনলাইনে করার জন্য সাইটের URL বলবেন?,online_card_correction,online_card_correction,0.7204492092132568
"কার্ড নেওয়ার আগেই কাগজ হারিয়ে ফেলেছি, এখন কীভাবে এনআইডি পাবো?","এনআইডি পাওয়া আগেই হারিয়ে ফেলেছি কাগজ, এখন কী করবো?",voter_slip_lost_how_to_get_nid,voter_slip_lost_how_to_get_nid,0.7341434955596924
স্মার্ট এনআইডি কি প্রক্সির মাধ্যমে সংগ্রহযোগ্য?,স্মার্ট এনআইডি সংগ্রহে কি প্রক্সি অনুমোদিত?,smart_card_collect_by_other,smart_card_collect_by_other,0.6904194355010986
নতুন ভোটারদের জন্য অনলাইন এনআইডি ডাউনলোড কিভাবে করা যায়?,"নতুন ভোটার, এনআইডি ডাউনলোড করতে হলে কী করতে হবে?",new_voter_how_to_get_card,new_voter_how_to_get_card,0.737858772277832
১৭ ডিজিটের এনআইডি দিয়ে পাসপোর্ট যাচাই সম্ভব হলেও ১০ ডিজিটে কেন সম্ভব হচ্ছে না?,"দশ ডিজিট নম্বর দিয়ে পাসপোর্ট যাচাই করা সম্ভব হচ্ছে না, কেন?",nid_digit_format_missmatch_in_passport,nid_digit_format_missmatch_in_passport,0.7552852630615234
রি-ইস্যুর পেমেন্ট কত লাগে?,রি-ইস্যুর জন্য পেমেন্ট অ্যামাউন্ট কত?,card_reissue_fees,card_reissue_fees,0.6746952533721924
স্থায়ী নিবাসের ঠিকানায় উপজেলা না থাকলে কী পদক্ষেপ নেব?,জাতীয় পরিচয়পত্রে স্থায়ী ঠিকানায় উপজেলা না থাকলে কী করতে হয়?,no_upzila_in_permananet_address,no_upzila_in_permananet_address,0.7280693054199219
একটু খুলে বলবেন—আবার?,আরেকটু খোলাসা করে আবার বলুন।,request_for_clear_pronunciation,request_for_clear_pronunciation,0.6588332653045654
কাস্টমার সার্ভিস অপারেটরে সুইচ করতে চাই।,"অপারেটরে সুইচ করে দিন, এখনই।",agent_calling,agent_calling,0.7074475288391113
আপডেটেড এনআইডি অনলাইনে পুরাতন দেখালে কার সাথে যোগাযোগ করব?,আপডেটেড এনআইডি অনলাইনে আগের তথ্য দেখালে কোথায় যাবো?,previous_information_in_downloaded_card_after_correction,previous_information_in_downloaded_card_after_correction,0.7677569389343262
কেমন আছেন শুনি?,"কেমন আছেন, বলবেন?",greetings,greetings,0.6282901763916016
NID address বদলের সময় কি কি মূল কাগজ নিতে হবে?,NID কার্ডে বর্তমান ঠিকানা বদলাতে কোন কোন কাগজ নিতে হবে?,present_and_permanent_address_generic_new,present_and_permanent_address_generic_new,0.6784975528717041
পাসপোর্ট মেয়াদহীন হলে বিদেশ থেকে ভোটার আইডি করা যাবে কি?,পাসপোর্টের মেয়াদ না থাকলে বিদেশে থেকে ভোটার আইডি করতে পারবো কি?,foreign_resident_passport_expaired_card_registration_process,foreign_resident_passport_expaired_card_registration_process,0.7196414470672607
কার্ডের তথ্যের ম্যাক্সিমাম রিভিশন সংখ্যা কত?,একটি তথ্যের ওপর সর্বোচ্চ কতবার রিভিশন করা যায়?,card_correction_one_information_maximum_limit,card_correction_one_information_maximum_limit,0.6810259819030762
নষ্ট স্মার্ট আইডির বদলি ফি কত পড়ে?,স্মার্ট আইডি পুনরুদ্ধারে ফি কত?,card_lost_new_card_fee,card_lost_new_card_fee,0.7105710506439209
ইসি এনআইডি ওয়েবসাইটে পুরনো ক্রেডেনশিয়াল দিয়ে কোথায় সাইন ইন করতে হয়?,ইসি এনআইডি সার্ভিস সাইটে পুরনো রেজিস্ট্রেশন থেকে সাইন-ইন করার ধাপ কী?,online_previously_registered,online_previously_registered,0.7511212825775146
বায়োমেট্রিকের পর কার্ড না এলে কী হবে?,জাতীয় পরিচয়ের জন্য বায়োমেট্রিক না দিলে কি হবে?,photo_done_years_ago_but_no_card,smart_card_chip_corrosion_issue,0.6884799003601074
"আমি প্রবাসে; এনআইডির ফটো দিয়েছি, স্থানীয় প্রতিবেদন না এলে কী করব?","আমি প্রবাসে; এনআইডির ছবি তুলি, কিন্তু থানা রিপোর্ট পাঠায়নি। কীভাবে এগোবো?",foreign_resident_card_picture_done_not_inquery_from_upzilla_new,foreign_resident_card_picture_done_not_inquery_from_upzilla_new,0.7516958713531494
"সংশোধন done, কার্ডে প্রতিফল নেই; ১০৫ বলছে এপ্রুভাল হয়নি—কী করণীয় এখন?","বার্তা এসেছে সংশোধন সম্পন্ন, তবু কার্ডে নেই; ১০৫ বলছে এপ্রুভাল হয়নি—কী করণীয়?",correction_messages_but_no_update_in_card_no_approve,correction_messages_but_no_update_in_card_no_approve,0.7503411769866943
এনআইডি ডেটা কারেকশনের আবেদন কোন ওয়েব পেজে পাওয়া যাবে?,এনআইডি কারেকশন অ্যাপ্লিকেশনের ওয়েব লিংকটা কী?,online_card_correction,online_card_correction,0.7507236003875732
এই সার্ভিসটা কি NID বিষয়ক?,এটা কি এনআইডি সংক্রান্ত সেবা?,greeting_and_request_for_question,greeting_and_request_for_question,0.6065502166748047
আমি আগে ভোটার হয়েছিলাম কিন্তু কার্ড নিইনি; ফর্ম নম্বর দিয়ে অনলাইনে কেন অ্যাকাউন্ট তৈরি হচ্ছে না?,"আমি পূর্বে ভোটার ছিলাম, কার্ড সংগ্রহ করিনি; ফর্ম নম্বর দিয়ে অনলাইনে কেন সম্ভব হচ্ছে না?",new_voter_card_not_taken_has_form_no_can_not_register_online,new_voter_card_not_taken_has_form_no_can_not_register_online,0.7658772468566895
নতুন ভোটার; কার্ড ডাউনলোড করার জায়গা খুঁজে পাচ্ছি না—কেন?,আমি নবনিবন্ধিত ভোটার; কার্ড ডাউনলোড কোথায় পাবো না পাওয়ার কারণ কী?,new_voter_can_not_download_card_with_form_number,new_voter_can_not_download_card_with_form_number,0.7381608486175537
বার্থ/এসএসসি তথ্য আলাদা—ভোটার তালিকায় অন্তর্ভুক্তি সম্ভব কি?,বার্থ সার্টিফিকেট ও এসএসসিতে তথ্যের দ্বন্দ্ব থাকলে ভোটার হওয়া কি সম্ভব?,birth_certificate_and_ssc_certificate_different_information,birth_certificate_and_ssc_certificate_different_information,0.7531976699829102
ভোটার তালিকায় নাম তুলতে কি অনলাইন অ্যাপয়েন্টমেন্ট দরকার?,ভোটার হিসেবে নাম তুলতে হলে অনলাইনে কী করতে হবে?,wish_to_create_nid_smart_card_new,wish_to_create_nid_smart_card_new,0.7338836193084717
তথ্য শুদ্ধিকরণের সর্বোচ্চ চেষ্টা কয়বার করা যাবে?,তথ্য শুদ্ধির জন্য সর্বোচ্চ কতবার চেষ্টা করা যাবে?,card_correction_one_information_maximum_limit,card_correction_one_information_maximum_limit,0.7034256458282471
বৈবাহিক বন্ধনে থাকা বিদেশিদের NID হয় কি?,বৈবাহিক সূত্রে বিদেশি নাগরিকদের NID হয় কি?,nid_opportunity_for_foreign_spouse,nid_opportunity_for_foreign_spouse,0.6752395629882812
"আমার এনআইডি অ্যাকাউন্ট বন্ধ, আপনি কি তৎক্ষণাৎ খুলে দেবেন?","আমার এনআইডি অ্যাকাউন্ট বন্ধ হয়ে গেছে, এই মুহূর্তে কি খুলে দেওয়া যাবে?",account_locked_unlock_request,account_locked_unlock_request,0.7407596111297607
"ভোটার আইডির জন্য ছবি দিয়েছিলাম, এখনো কার্ড আসেনি, কোথায় যোগাযোগ করবো?","ছবি তোলার পর থেকে কোনো খবর নেই, ভোটার কার্ড কবে এবং কীভাবে পাবো?",photo_done_years_ago_but_no_card,photo_done_years_ago_but_no_card,0.7198829650878906
সংশোধনের টাকা Wallet এ না দেখালে কী করতে হয়?,সংশোধনের টাকা ওয়ালেট ব্যালেন্সে না এলে কী করব?,correction_fee_submitted_but_balance_zero,correction_fee_submitted_but_balance_zero,0.6899473667144775
আজ নেটওয়ার্ক সমস্যা—কাগজপত্র নিয়ে অন্যদিন গেলে হবে?,"এনআইডি কারেকশন ফি ট্রানজ্যাকশন Pending থেকে যাচ্ছে, নেট সমস্যা হলে কী করব?",photo_sms_but_not_in_upzila_other_when,network_problem_during_payment_resolution,0.7066149711608887
আমার চিপকার্ড প্রিন্ট পেন্ডিং—এটার কারণ কী?,স্মার্ট কার্ডের প্রিন্ট স্ট্যাটাসে পেন্ডিং দেখালে কারণ কী হতে পারে?,smart_card_print_problem,smart_card_print_problem,0.7193753719329834
এনআইডি নম্বর না পেলে কীভাবে অফিস থেকে জানবো?,"এনআইডি নম্বর জানতে চাই, কার্ড না এলে কী উপায় আছে?",photo_done_years_ago_but_no_card,photo_done_years_ago_but_no_card,0.7041027545928955
এনআইডি ম্যাচ ফাউন্ড সমস্যায় পড়েছি—কোন কর্তৃপক্ষের সাথে কথা বলব?,এনআইডি ম্যাচ ফাউন্ড দেখাচ্ছে; যাচাই করাতে কাদের সাথে যোগাযোগ করব?,nid_match_found_verification_failed_how_to_solve,nid_match_found_verification_failed_how_to_solve,0.7596213817596436
বিদেশে বসবাসকারী প্রার্থী হিসেবে ভোটার আইডির জন্য কী কাগজ প্রয়োজন?,বিদেশে বসবাসকারী হিসেবে ভোটার আইডির জন্য কী কী কাগজপত্র দিতে হবে?,foreign_resident_card_registration_required_documents,offline_application_method,0.7257542610168457
আবেদন বাতিল হলে কি সরাসরি কোনো নির্বাচনী অফিসে যেতে হবে?,ভোটার আবেদন বাতিল হলে কি কোনো অফিসে উপস্থিত হতে হবে?,new_voter_application_cancelled,new_voter_application_cancelled,0.70169997215271
তথ্য সংশোধনের আবেদন কতটা প্রসেস হয়েছে?,তথ্য সংশোধন আবেদন কতদূর প্রসেস হয়েছে?,correction_application_current_status,correction_application_current_status,0.6855299472808838
আবেদন গ্রহণ না করায় উপজেলা অফিস থেকে ফিরে এসেছি—এখন কোথায় যোগাযোগ করব?,আবেদন নিচ্ছে না বলে উপজেলা অফিস থেকে ফিরিয়ে দিয়েছে—এখন কার সাথে যোগাযোগ করবো?,new_voter_application_not_submitted_to_upazila_or_thana_office,new_voter_application_not_submitted_to_upazila_or_thana_office,0.7420055866241455
নতুন ভোটার হিসেবে কার্ড স্ট্যাটাস দেখে কিভাবে সংগ্রহ করবো?,নতুন ভোটার হয়ে স্মার্ট কার্ডের স্ট্যাটাস চেক করে কিভাবে নেবো?,new_voter_smart_card_how_to_get,new_voter_smart_card_how_to_get,0.659966230392456
"সংশোধনের পেমেন্ট করা আছে, কিন্তু আবেদন বাতিল—টাকা কি ফেরত পাবো?",সংশোধন আবেদন বাতিল হয়ে গেলে কি টাকা ফেরত পাবো?,card_correction_request_failed_query_regarding_refund_fees,card_correction_request_failed_query_regarding_refund_fees,0.7672004699707031
বায়োমেট্রিক বারবার ফেল করলে কোথায় আবেদন করবো?,"বায়োমেট্রিক যাচাই বারবার ফেল করছে, এখন কোথায় যোগাযোগ করবো?",fingerprint_error_info_not_found,fingerprint_error_info_not_found,0.6668384075164795
ভোটার হতে কাদের নিষিদ্ধ করা আছে?,বাংলাদেশে ভোটার হওয়ার জন্য কোন কোন ক্ষেত্রে নিষেধাজ্ঞা আছে?,new_voter_pre_condition,new_voter_pre_condition,0.6584270000457764
ভোটার কার্ডের পাসপোর্ট নম্বর নতুন করে যুক্ত করতে কী জমা দিতে হবে?,ভোটার আইডিতে পাসপোর্ট নম্বর নতুন করে বসাতে কী জমা দিতে হবে?,passport_number_correct_or_add_document_new,passport_number_correct_or_add_document_new,0.7135388851165771
"NID নম্বর জানি না, কার্ডও চুরি—ডুপ্লিকেটের জন্য করণীয়?","এনআইডি কার্ড চুরি হয়েছে, নম্বর জানি না—ডুপ্লিকেট কার্ডের জন্য কী করতে হবে?",card_lost_no_info_how_to_get_new,card_lost_no_info_how_to_get_new,0.742072343826294
"ভাই, হাসিঠাট্টা করতেই এসেছি, ঠিক তো?","ভাই, হালকা মজা করছিলাম, ঠিক আছে তো?",warning_to_prank_caller,warning_to_prank_caller,0.6946425437927246
কমবয়সে পরিচয়পত্র নিলে ভোটার রেজিস্ট্রেশনের সময় কখন?,কমবয়সী জাতীয় পরিচয়পত্রধারী ভোটার হিসেবে কবে নিবন্ধিত হয়?,underaged_card_holder_to_voter,underaged_card_holder_to_voter,0.7499666213989258
স্মার্ট কার্ড হারালে কি আবার স্মার্ট কার্ডই দেয়া হবে?,"স্মার্ট কার্ড হারিয়ে গেলে কি স্মার্ট নয়, অন্য কার্ড দেওয়া হবে?",smart_card_lost_reissue,smart_card_second_print_not_available,0.7033956050872803
জাতীয় পরিচয়পত্রের তথ্য দ্রুত ঠিক করাতে কি বিশেষ ফি নেওয়া হয়?,জাতীয় পরিচয়পত্র দ্রুত ঠিক করার জন্য কি কোনো অতিরিক্ত ফি আছে?,instant_card_correction_fee,instant_card_correction_fee,0.7189438343048096
"দেশে NID করেছি, এখন বিদেশে কাজ করি—আবার ভোটার হওয়ার প্রয়োজন আছে কি?","আমি দেশে ভোটার, বিদেশে চাকরিরত—আবার কি ভোটার নিবন্ধন দরকার?",foreign_resident_multiple_registration_new,foreign_resident_multiple_registration_new,0.7187292575836182
এনআইডি কার্ডের নাম/ঠিকানা সংশোধন অনলাইনে করেছি; এরপর কী করণীয়?,জাতীয় পরিচয়পত্রের নাম/ঠিকানা সংশোধন অনলাইনে হয়েছে; পরবর্তী করণীয় কী?,online_card_correction_application_done_now_what,online_card_correction_application_done_now_what,0.7551157474517822
"NID সার্ভিসে অ্যাকাউন্ট লক, কীভাবে রিইনেবল করব?",অ্যাকাউন্ট লক দেখাচ্ছে—NID সার্ভিসে এটা কিভাবে ঠিক হবে?,account_locked,account_locked,0.6823015213012695
ভোটার ইনরোলমেন্ট আবেদন বাতিল—এখন অফিসিয়ালি কী করা উচিত?,ভোটার আবেদন বাতিল হলে আনুষ্ঠানিকভাবে কী করতে হবে?,new_voter_application_cancelled,new_voter_application_cancelled,0.7164709568023682
বিদেশে থাকা অবস্থায় ছবি দিয়েছি; কনস্যুলেট জানাল মাঠ তদন্তের রিপোর্ট নেই। পরবর্তী করণীয় কী?,বিদেশে ফটো দিয়ে এসেছি; কনস্যুলেট বলছে থানা রিপোর্ট পায়নি। করণীয় কী?,foreign_resident_card_picture_done_not_inquery_from_upzilla_new,foreign_resident_card_picture_done_not_inquery_from_upzilla_new,0.7677605152130127
হাইকমিশনের মাধ্যমে করা নিবন্ধনের কার্ডের স্ট্যাটাস কী?,হাইকমিশনে দাখিল করা নিবন্ধনের কার্ড ইস্যুর অবস্থা কী?,nrb_application_status,nrb_application_status,0.6812918186187744
ফিঙ্গারপ্রিন্টের ডেটা সিস্টেমে পাওয়া যাচ্ছে না—কোথায় যাব?,ফিঙ্গারপ্রিন্টে বারবার no data দেখায়—কোথায় যাবো?,fingerprint_error_info_not_found,fingerprint_error_info_not_found,0.769207239151001
নতুন ভোটারের জন্য অনলাইনে আবেদন করলে কোন নথি দাখিল করতে হয়?,অনলাইনে নতুন ভোটার অ্যাপ্লিকেশন দেওয়ার পর কোন কোন নথি দরকার?,new_voter_apply_online_what_documents_needed,new_voter_online_what_documents_to_submit,0.7270689010620117
নতুন ভোটার হওয়ার আবেদন উপজেলা কার্যালয় থেকে গ্রহণ না করলে আমি কোথায় যাব?,উপজেলা নির্বাচন কার্যালয়ে গেলে তারা আবেদন নেয় না—এখন কোথায় যাব?,new_voter_application_not_submitted_to_upazila_or_thana_office,new_voter_application_not_submitted_to_upazila_or_thana_office,0.7536413669586182
স্থায়ী ঠিকানা সংশোধন কবে নাগাদ আপডেট হয়ে যায়?,স্থায়ী ঠিকানা সংশোধন করার পর কবে আপডেট হবে?,permanent_address_change_process_duration,permanent_address_change_process_duration,0.7272830009460449
"সংশোধনী সম্পন্ন বলে নোটিফিকেশন পেয়েছি, কিন্তু কার্ডে আপডেট আসেনি; ১০৫ জানাল অ্যাপ্রুভাল হয়নি—কীভাবে এগোবো?","সংশোধন শেষ—এমন নোটিফিকেশন, তবু কার্ডে আপডেট নাই; ১০৫ জানাল এপ্রুভাল হয়নি—কী করবো?",correction_messages_but_no_update_in_card_no_approve,correction_messages_but_no_update_in_card_no_approve,0.8432388305664062
অনলাইন পোর্টালে নিবন্ধন করতে কি কোনো ফি লাগে?,অনলাইন পোর্টালে রেজিস্টার করতে গেলে কোন তথ্য আবশ্যিক?,online_portal_registration,online_portal_registration,0.6854290962219238
এনআইডি করতে বয়সের যোগ্যতা কত বছর ধরা হয়েছে?,নতুন এনআইডি করার ক্ষেত্রে বয়সের যোগ্যতা কী?,nid_registration_age,nid_registration_age,0.7202761173248291
এনআইডি আবেদন পেন্ডিং হলে কী নথি সহ হাজির হতে হবে?,এনআইডি এপ্লিকেশন পেন্ডিং হলে কি কোনো কাগজ জমা দিতে হবে?,nid_adjudication_pending,nid_adjudication_pending,0.7397024631500244
দ্রুত এনআইডি সংশোধনের কোনো চার্জ নেওয়া হয় কি?,দ্রুত এনআইডি কার্ড সংশোধনের জন্য কি কোনো চার্জ দিতে হয়?,instant_card_correction_fee,instant_card_correction_fee,0.7106773853302002
জাতীয় আইডি পেতে ডুয়াল নাগরিকত্ব থাকা কি আবশ্যক?,জাতীয় আইডি পেতে কি ডুয়াল নাগরিকত্ব থাকা অপরিহার্য?,whether_nid_card_required_for_dual_citizenship,whether_nid_card_required_for_dual_citizenship,0.7123785018920898
আপনি কি এখানে?,এখানে কেউ আছেন কি?,delayed_question_prompt,greeting_and_request_for_question,0.6313612461090088
ডিবিবিএল রকেট থেকে এনআইডি সংশোধন ফি জমা দেওয়ার নিয়মটা কী?,রকেট থেকে এনআইডি সংশোধন ফি পেমেন্ট করার নিয়ম কী?,rocket_mfs_payment_process,rocket_mfs_payment_process,0.7618114948272705
