question,tag,answer
বাতিল হওয়া আবেদনের পুনঃপ্রক্রিয়ায় কি ফি দিতে হবে?,correction_application_rejected_need_new_fee,"হ্যাঁ, প্রতিবার আবেদন করার জন্য নির্ধারিত হারে ফিস জমা দিতে হবে।"
আবেদন করেছি; স্ট্যাটাস জানতে পারব কোথায়?,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
আবেদন দাখিল করেছি; এখন কীভাবে ফলোআপ করব?,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
আমার আবেদনটির অবস্থা কি দেখা যাবে এখন?,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
আমার এনআইডি সংশোধনের আবেদনটির অগ্রগতি জানতে চাই।,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
এনআইডি সংশোধনের আপডেট কিভাবে জানা যায়?,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
এনআইডি সংশোধনের স্ট্যাটাস চেক করার উপায় কি আছে?,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"এনআইডির তথ্য সংশোধন প্রসেস কতদিনে শেষ হয়, এবং এখন কী অবস্থা?",correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
ভুল সংশোধনের ফলোআপ দরকার; এখন কী অবস্থায়?,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
সংশোধনের আবেদনটির ট্র্যাকিং কীভাবে করব?,correction_application_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
এনআইডি তথ্য সংশোধনের জন্য অ্যাপ্লিকেশন পাঠিয়েছি; পরে দেখি আরও ভুল—কি করণীয়?,correction_applied_more_correction_needed,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।
সাবমিটেড আবেদন কি বাতিল করে আবার দেওয়া যায়? করণীয় কী?,correction_applied_more_correction_needed,আবেদন বাতিল চাইতে পারেন অথবা চাহিত তথ্যাদি সংশোধন সম্পন্ন হওয়ার পর পুনরায় আবেদন করতে পারেন।
এনআইডি ওয়ালেটের ব্যালেন্স ভুল দেখাচ্ছে—কি করা উচিত?,correction_fee_submitted_but_balance_zero,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"টোকেন নম্বর ভুলে গেছি/হারিয়েছি, কার্ড কিভাবে নেবো?",correction_slip_lost_can_get_card,"হ্যাঁ, সংশোধন অনুমোদন হলে আপনি এনআইডি নম্বর দিয়ে অনলাইনে লগ-ইন করে কার্ডটি ডাউনলোড করতে পারবেন।"
টোকেন হারিয়ে গেলে সংশোধিত কার্ড সংগ্রহের পথ কী?,correction_slip_lost_can_get_card,"হ্যাঁ, সংশোধন অনুমোদন হলে আপনি এনআইডি নম্বর দিয়ে অনলাইনে লগ-ইন করে কার্ডটি ডাউনলোড করতে পারবেন।"
"প্রাপ্তি কাগজ হারিয়ে গেছে, এনআইডি কার্ড পাওয়ার উপায় কী?",correction_slip_lost_can_get_card,"হ্যাঁ, সংশোধন অনুমোদন হলে আপনি এনআইডি নম্বর দিয়ে অনলাইনে লগ-ইন করে কার্ডটি ডাউনলোড করতে পারবেন।"
মৃত ব্যক্তির NID ডেটা সংশোধনের জন্য কর্তৃপক্ষের কাছে কীভাবে আবেদন করবো?,dead_people_id_card_update,"মৃত ব্যক্তির উপযুক্ত ওয়ারিশ কর্তৃক অনলাইন মৃত্যু সনদসহ প্রয়োজনীয় দলিলাদি দাখিলপূর্বক মহাপরিচালক, জাতীয় পরিচয় নিবন্ধন অনুবিভাগ বরাবর সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসের মাধ্যমে অথবা সরাসরি নির্বাচন ভবন, ঢাকাতে লিখিত আবেদন করতে পারবেন"
মৃত ব্যক্তির জাতীয় পরিচয় নিবন্ধনে তথ্য বদলাতে কোন কোন ডকুমেন্ট লাগে?,dead_people_id_card_update,"মৃত ব্যক্তির উপযুক্ত ওয়ারিশ কর্তৃক অনলাইন মৃত্যু সনদসহ প্রয়োজনীয় দলিলাদি দাখিলপূর্বক মহাপরিচালক, জাতীয় পরিচয় নিবন্ধন অনুবিভাগ বরাবর সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসের মাধ্যমে অথবা সরাসরি নির্বাচন ভবন, ঢাকাতে লিখিত আবেদন করতে পারবেন"
মৃত্যুবরণকারী ব্যক্তির আইডি ডেটা আপডেট করতে কোন প্রমাণ দাখিল করতে হয়?,dead_people_id_card_update,"মৃত ব্যক্তির উপযুক্ত ওয়ারিশ কর্তৃক অনলাইন মৃত্যু সনদসহ প্রয়োজনীয় দলিলাদি দাখিলপূর্বক মহাপরিচালক, জাতীয় পরিচয় নিবন্ধন অনুবিভাগ বরাবর সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসের মাধ্যমে অথবা সরাসরি নির্বাচন ভবন, ঢাকাতে লিখিত আবেদন করতে পারবেন"
স্বর্গীয় পিতার জাতীয় পরিচয়পত্রে সংশোধন কোথায় করব?,dead_people_id_card_update,"মৃত ব্যক্তির উপযুক্ত ওয়ারিশ কর্তৃক অনলাইন মৃত্যু সনদসহ প্রয়োজনীয় দলিলাদি দাখিলপূর্বক মহাপরিচালক, জাতীয় পরিচয় নিবন্ধন অনুবিভাগ বরাবর সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসের মাধ্যমে অথবা সরাসরি নির্বাচন ভবন, ঢাকাতে লিখিত আবেদন করতে পারবেন"
আপনার উপস্থিতি আছে কি?,delayed_question_prompt,"দুঃখিত, আমি আপনার প্রশ্নের জন্য অপেক্ষা করছি। অনুগ্রহপূর্বক আপনার প্রশ্নটি করুন।"
আপনি আছেন কি?,delayed_question_prompt,"দুঃখিত, আমি আপনার প্রশ্নের জন্য অপেক্ষা করছি। অনুগ্রহপূর্বক আপনার প্রশ্নটি করুন।"
আপনি কি আমাকে গাইড করবেন একটু?,delayed_question_prompt,"দুঃখিত, আমি আপনার প্রশ্নের জন্য অপেক্ষা করছি। অনুগ্রহপূর্বক আপনার প্রশ্নটি করুন।"
আপনি কি আমাকে শুনছেন এখন?,delayed_question_prompt,"দুঃখিত, আমি আপনার প্রশ্নের জন্য অপেক্ষা করছি। অনুগ্রহপূর্বক আপনার প্রশ্নটি করুন।"
আপনি কি লাইনে আছেন?,delayed_question_prompt,"দুঃখিত, আমি আপনার প্রশ্নের জন্য অপেক্ষা করছি। অনুগ্রহপূর্বক আপনার প্রশ্নটি করুন।"
কী করতে হবে এখন?,delayed_question_prompt,"দুঃখিত, আমি আপনার প্রশ্নের জন্য অপেক্ষা করছি। অনুগ্রহপূর্বক আপনার প্রশ্নটি করুন।"
"হ্যালো, আছেন তো?",delayed_question_prompt,"দুঃখিত, আমি আপনার প্রশ্নের জন্য অপেক্ষা করছি। অনুগ্রহপূর্বক আপনার প্রশ্নটি করুন।"
"ভুল করে 2nd time রেজিস্ট্রেশন, এখন কী করবো?",double_voter_registration_issue,সংশ্লিষ্ট উপজেলা/ থানা নির্বাচন অফিসে যোগাযোগ করুন।
"ভুলে আবার এনরোল করেছি, কার কাছে যোগাযোগ করবো?",double_voter_registration_issue,সংশ্লিষ্ট উপজেলা/ থানা নির্বাচন অফিসে যোগাযোগ করুন।
যাচাইতে Match Found হলে পরবর্তী স্টেপ কী?,double_voter_registration_issue,সংশ্লিষ্ট উপজেলা/ থানা নির্বাচন অফিসে যোগাযোগ করুন।
"অনলাইনে এখনো লক দেখাচ্ছে, কখন ঠিক হবে?",eight_hours_time_up,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"আজ আট ঘণ্টা পূর্ণ, কিন্তু লক আছে; দয়া করে গাইড করুন।",eight_hours_time_up,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
আট ঘণ্টা পর রেজিস্ট্রেশন করতে গেলে লক—হেল্প দরকার।,eight_hours_time_up,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
লকড অ্যাকাউন্ট কবে আনলক হবে—কোনো টাইমলাইন আছে?,eight_hours_time_up,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"আঙুলের ছাপ নিলে ডাটা আসে না, কীভাবে সমাধান করবো?",fingerprint_error_info_not_found,আপনার ফিঙ্গারপ্রিন্টে সমস্যা থাকলে তা সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে আপডেট করুন। তবে একাধিকবার প্রচেষ্টা সত্বেও ফিঙ্গারপ্রিন্ট ক্যাপচার না করা গেলে এনআইডি উইং হতে অনাপত্তি পত্র/ প্রত্যয়নপত্র নেয়া যেতে পারে।
"আঙুলের ছাপ মেলাতে পারছি না, কীভাবে সমাধান হবে?",fingerprint_error_info_not_found,আপনার ফিঙ্গারপ্রিন্টে সমস্যা থাকলে তা সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে আপডেট করুন। তবে একাধিকবার প্রচেষ্টা সত্বেও ফিঙ্গারপ্রিন্ট ক্যাপচার না করা গেলে এনআইডি উইং হতে অনাপত্তি পত্র/ প্রত্যয়নপত্র নেয়া যেতে পারে।
"আঙুলের ছাপ স্ক্যান হয় না, তথ্যও নেই—কি করণীয়?",fingerprint_error_info_not_found,আপনার ফিঙ্গারপ্রিন্টে সমস্যা থাকলে তা সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে আপডেট করুন। তবে একাধিকবার প্রচেষ্টা সত্বেও ফিঙ্গারপ্রিন্ট ক্যাপচার না করা গেলে এনআইডি উইং হতে অনাপত্তি পত্র/ প্রত্যয়নপত্র নেয়া যেতে পারে।
"ফিঙ্গারপ্রিন্ট দিয়ে তথ্য আসছে না, কীভাবে ঠিক করা যাবে?",fingerprint_error_info_not_found,আপনার ফিঙ্গারপ্রিন্টে সমস্যা থাকলে তা সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে আপডেট করুন। তবে একাধিকবার প্রচেষ্টা সত্বেও ফিঙ্গারপ্রিন্ট ক্যাপচার না করা গেলে এনআইডি উইং হতে অনাপত্তি পত্র/ প্রত্যয়নপত্র নেয়া যেতে পারে।
"ফিঙ্গারপ্রিন্ট মিলছে না বলে ভেরিফাই হচ্ছে না, উপায় কী?",fingerprint_error_info_not_found,আপনার ফিঙ্গারপ্রিন্টে সমস্যা থাকলে তা সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে আপডেট করুন। তবে একাধিকবার প্রচেষ্টা সত্বেও ফিঙ্গারপ্রিন্ট ক্যাপচার না করা গেলে এনআইডি উইং হতে অনাপত্তি পত্র/ প্রত্যয়নপত্র নেয়া যেতে পারে।
ফিঙ্গারপ্রিন্টে NID তথ্য না মিললে কীভাবে ঠিক করবো?,fingerprint_error_info_not_found,আপনার ফিঙ্গারপ্রিন্টে সমস্যা থাকলে তা সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে আপডেট করুন। তবে একাধিকবার প্রচেষ্টা সত্বেও ফিঙ্গারপ্রিন্ট ক্যাপচার না করা গেলে এনআইডি উইং হতে অনাপত্তি পত্র/ প্রত্যয়নপত্র নেয়া যেতে পারে।
ফিঙ্গারপ্রিন্টের কারণে সিম replace করতে পারছি না—সমাধান কী?,fingerprint_error_info_not_found,আপনার ফিঙ্গারপ্রিন্টে সমস্যা থাকলে তা সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে আপডেট করুন। তবে একাধিকবার প্রচেষ্টা সত্বেও ফিঙ্গারপ্রিন্ট ক্যাপচার না করা গেলে এনআইডি উইং হতে অনাপত্তি পত্র/ প্রত্যয়নপত্র নেয়া যেতে পারে।
"আমি এনআইডি কার্ডের জন্য বায়োমেট্রিক দিয়েছি, এখন কি করতে হবে আমাকে?",foreign_resident_action_after_biometrics_new,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"আমি বিদেশি মিশনে জাতীয় পরিচয়পত্রের বায়োমেট্রিক করেছি, পরের ধাপ কী?",foreign_resident_action_after_biometrics_new,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"কনস্যুলেটে বায়োমেট্রিক জমা, এখন কি কোনো ডকুমেন্ট লাগবে?",foreign_resident_action_after_biometrics_new,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"প্রবাসী হিসেবে এনআইডি করেছি, স্মার্ট আইডি কার্ড কবে এবং কোথায় পাবো?",foreign_resident_card_collection,প্রবাসী বাংলাদেশীদের নিবন্ধন সম্পন্ন হলে অনলাইন থেকে এনআইডি এর একটি pdf কপি ডাউনলোড করে ব্যবহার করতে পারবেন। দেশভিত্তিক স্মার্ট এনআইডি কার্ড মুদ্রণ পূর্বক সংশ্লিষ্ট দূতাবাসে প্রেরণের মাধ্যমে বিতরণ করা হয়ে থাকে।
প্রবাসে তোলা ছবির ফাইল উপজেলা পাস করেছে; কিন্তু মেসেজ আসছে না—কি করা উচিত?,foreign_resident_card_picture_done__inquery_done_no_msg_new,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"প্রবাস থেকে ভোটার আইডি পেতে চাই, কী কী করণীয়?",foreign_resident_card_registration_process,"যে সকল দেশে প্রবাসী বাংলাদেশীদের এনআইডি বা ভোটার নিবন্ধন কার্যক্রম চলমান রয়েছে, সেসকল দেশের ক্ষেত্রে ওয়েব পোর্টাল services.nidw.gov.bd/ ভিজিট করে রেজিস্টেশন পূর্বক নিবন্ধন ফর্ম পূরন করুন। অতঃপর উক্ত ফর্মের প্রিন্ট কপি, অনলাইন জন্ম সনদ, পাসপোর্ট এবং পাসপোর্ট সাইজের ছবি নিয়ে এপয়েনমেন্টের তারিখ অনুযায়ী বাংলাদেশ দূতাবাস/এম্বাসী অফিসে এসে বায়োমেট্রিক প্রদান করুন।"
বিদেশে থেকে জাতীয় পরিচয়পত্রের জন্য আবেদন করার নিয়মটা কীভাবে?,foreign_resident_card_registration_process,"যে সকল দেশে প্রবাসী বাংলাদেশীদের এনআইডি বা ভোটার নিবন্ধন কার্যক্রম চলমান রয়েছে, সেসকল দেশের ক্ষেত্রে ওয়েব পোর্টাল services.nidw.gov.bd/ ভিজিট করে রেজিস্টেশন পূর্বক নিবন্ধন ফর্ম পূরন করুন। অতঃপর উক্ত ফর্মের প্রিন্ট কপি, অনলাইন জন্ম সনদ, পাসপোর্ট এবং পাসপোর্ট সাইজের ছবি নিয়ে এপয়েনমেন্টের তারিখ অনুযায়ী বাংলাদেশ দূতাবাস/এম্বাসী অফিসে এসে বায়োমেট্রিক প্রদান করুন।"
আমি কাতারে আছি; এখান থেকে কীভাবে ভোটার তালিকায় নাম তুলব?,foreign_resident_card_registration_query_country_limitation,"বর্তমানে সংযুক্ত আরব আমিরাত, সৌদি আরব, কাতার, মালয়েশিয়া, কুয়েত, যুক্তরাজ্য, ইতালি, অস্ট্রেলিয়া ও কানাডায় প্রবাসী বাংলাদেশীদের ভোটার নিবন্ধন ও এনআইডি বিতরণ কার্যক্রম চালু রয়েছে।"
আমি রিয়াদ/দাম্মাম; এখান থেকে এনআইডি করানো সম্ভব?,foreign_resident_card_registration_query_country_limitation,"বর্তমানে সংযুক্ত আরব আমিরাত, সৌদি আরব, কাতার, মালয়েশিয়া, কুয়েত, যুক্তরাজ্য, ইতালি, অস্ট্রেলিয়া ও কানাডায় প্রবাসী বাংলাদেশীদের ভোটার নিবন্ধন ও এনআইডি বিতরণ কার্যক্রম চালু রয়েছে।"
বাংলাদেশের এনআইডি কার্ড পেতে আমার কি করতে হবে যখন আমি মালয়েশিয়ায় আছি?,foreign_resident_card_registration_query_country_limitation,"বর্তমানে সংযুক্ত আরব আমিরাত, সৌদি আরব, কাতার, মালয়েশিয়া, কুয়েত, যুক্তরাজ্য, ইতালি, অস্ট্রেলিয়া ও কানাডায় প্রবাসী বাংলাদেশীদের ভোটার নিবন্ধন ও এনআইডি বিতরণ কার্যক্রম চালু রয়েছে।"
বিদেশে প্রবাসী সেবা হিসেবে এনআইডি কোথায় দেওয়া হচ্ছে?,foreign_resident_card_registration_query_country_limitation,"বর্তমানে সংযুক্ত আরব আমিরাত, সৌদি আরব, কাতার, মালয়েশিয়া, কুয়েত, যুক্তরাজ্য, ইতালি, অস্ট্রেলিয়া ও কানাডায় প্রবাসী বাংলাদেশীদের ভোটার নিবন্ধন ও এনআইডি বিতরণ কার্যক্রম চালু রয়েছে।"
প্রবাসী এনআইডি আবেদনের স্ট্যাটাস রিজেক্ট—এটা কেন হতে পারে?,foreign_resident_card_registration_rejected,"কোন ব্যক্তি একাধিকবার ভোটার নিবন্ধনের চেষ্টা করলে আবেদন বাতিল হতে পারে। তবে অন্য কোন কারণে বাতিল হলে তা জানতে সংশ্লিষ্ট দূতাবাস অথবা এনআইডি উইং, নিবন্ধন ও প্রবাসী অধিশাখায় যোগাযোগ করুন।"
প্রবাসীদের জন্য ভোটার নিবন্ধনে কী কী কাগজপত্র আবশ্যক?,foreign_resident_card_registration_required_documents,"দূতাবাসে ভোটার নিবন্ধন করতে হলে পূরণকৃত ফরম (২ক) এর প্রিন্ট কপি, অনলাইন জন্ম সনদ, পাসপোর্ট এবং পাসপোর্ট সাইজের ছবি প্রয়োজন লাগবে।"
"বাংলাদেশের ভোটার আমি, এখন বিদেশে—আবার কি ভোটার তালিকায় যুক্ত হতে হবে?",foreign_resident_multiple_registration_new,"আপনি বাংলাদেশে ছবিযুক্ত ভোটার তালিকায় অন্তর্ভূক্ত হয়ে থাকলে প্রবাসে নিবন্ধনের প্রয়োজন নেই। মনে রাখবেন, একাধিকবার নিবন্ধন করা আইনত দণ্ডনীয় অপরাধ।"""""
আমার ওভারসিজ NID আবেদন এম্বাসিতে Adjudication Pending দেখাচ্ছে; কী পদক্ষেপ নেব?,foreign_resident_nid_adjudication_pending,"আপনার বায়োমেট্রিকস যাচাইয়ের কার্যক্রম চলমান আছে। অনুগ্রহপূর্বক অপেক্ষা করুন।   দীর্ঘদিন যাবত আবেদন পেন্ডিং থাকলে অনুগ্রহপূর্বক আপনার কোনো নিকটাত্মীয়ের মাধ্যমে বাংলাদেশে অবস্থিত উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করতে পারেন।"""" ,যোগাযোগের ঠিকানাঃ “*****”"
"NID সাইটে ফর্ম নম্বর লিখে রেজিস্টার করতে পারছি না, কী করতে হবে?",form_number_not_working,আপনি যদি ২০২০ বা তার পরে নতুন ভোটার হয়ে থাকেন সেক্ষেত্রে ফর্ম নম্বরের পূর্বে বড় হাতের অক্ষরে NIDFN লিখুন যেমন NIDFN ও ফরম নম্বর। এরপরও ব্যর্থ হলে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"ফর্ম নম্বর এন্ট্রি করলে সিস্টেম নিচ্ছে না, কী করতে হবে?",form_number_not_working,আপনি যদি ২০২০ বা তার পরে নতুন ভোটার হয়ে থাকেন সেক্ষেত্রে ফর্ম নম্বরের পূর্বে বড় হাতের অক্ষরে NIDFN লিখুন যেমন NIDFN ও ফরম নম্বর। এরপরও ব্যর্থ হলে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"আচ্ছা, এখানেই শেষ করি।",goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
"আপনার সহায়তায় উপকৃত, এখন বিদায়।",goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
আলোচনার সমাপ্তি ঘোষণা করছি।,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
এই মুহূর্তে কথোপকথন শেষ করছি।,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
"এইটুকুই আজ, বাই।",goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
"এখানেই লগআউট করছি, বিদায়।",goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
কথা হবে পরে,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
কৃতজ্ঞতা প্রকাশ করে বিদায় নিচ্ছি।,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
ধন্যবাদ জানিয়ে আলাপ শেষ করছি।,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
পরে আবার কথা হবে ইনশাআল্লাহ,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
"পরে কথা হবে, ঠিক আছে?",goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
"পরে দেখা হবে ইনশাআল্লাহ, বিদায়।",goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
ফি আমানিল্লাহ।,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
"যাই, পরে কথা হবে।",goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
শুভ দিন কামনা করে বিদায় নিচ্ছি।,goodbye,বিদায়! আপনার দিনটা সুন্দর কাটুক।
আপনাকে কীভাবে সম্বোধন করবো?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আপনার কাজ কি NID তথ্য দেওয়া?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আপনার সাথে কি NID নিয়ে কথা বলা যাবে?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আপনার সাথে কীভাবে আলাপ শুরু করবো?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আপনি কি আমাকে নির্দেশনা দিতে পারবেন?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আপনি কি প্রশ্নের উত্তর দেবেন?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আপনি কি বর্তমানে উপলব্ধ?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আমাকে কি এখন কেউ সহায়তা করবেন?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
আমি কি আপনাকে প্রশ্ন পাঠাতে পারি?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
এখন কি আপনার সাথে কথা বলা যাবে?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
এখানে কী ধরনের সেবা পাওয়া যায়?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
এখানে কেউ আছেন কি?,greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
"সালাম, কথা বলা যাবে?",greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
"হাই, আপনি অনলাইনে তো?",greeting_and_request_for_question,"জাতীয় পরিচয়পত্র তথ্য সার্ভিসে আপনাকে স্বাগতম। আমি জুঁই, আপনাকে জাতীয় পরিচয়পত্র বিষয়ক কি তথ্য দিয়ে সাহায্য করতে পারি?"
কেমন আছো?,greetings,আমি আপনাকে কিভাবে সাহায্য করতে পারি?
অনলাইন এনআইডি পোর্টালে তথ্য সংশোধনের করণীয় কী?,how_to_apply_for_correction_in_online_portal,প্রথমে services.nidw.gov.bd/ ওয়েবসাইট ভিজিট করে একাউন্ট রেজিস্ট্রেশন করুন এবং নির্ধারিত ফী প্রদান পূর্বক এনআইডি সংশোধনের আবেদন করুন।
অনলাইনে এনআইডি তথ্য আপডেটের জন্য কোথায় আবেদন করব?,how_to_apply_for_correction_in_online_portal,প্রথমে services.nidw.gov.bd/ ওয়েবসাইট ভিজিট করে একাউন্ট রেজিস্ট্রেশন করুন এবং নির্ধারিত ফী প্রদান পূর্বক এনআইডি সংশোধনের আবেদন করুন।
অনলাইনে কার্ডের ভুল তথ্য সংশোধনের আবেদন কোথায় করবো?,how_to_apply_for_correction_in_online_portal,প্রথমে services.nidw.gov.bd/ ওয়েবসাইট ভিজিট করে একাউন্ট রেজিস্ট্রেশন করুন এবং নির্ধারিত ফী প্রদান পূর্বক এনআইডি সংশোধনের আবেদন করুন।
